collectionCode;disposition;originalNameUsage;scientificName;genus;specificEpithet;type;language;license;rightsHolder;accessRights;institutionCode;datasetName;ownerInstitutionCode;basisOfREcord;countryCode;geodeticDatum;kingdom;nomenclaturalCode;eventDate;day;month;year;dateLength;locality;localityLatitude;LocalityLongitude;municipality;verbatimCoordinates;recordedBy;identifiedBy;sex;lifestage;preparations;Veld12;catalogNumber;occurrenceID;georeferenceRemarks;stateProvince;verbatimLongitude;verbatimlatitude;TAG;POINT_X;POINT_Y;decimalLongitude;decimalLatitude
RBINS Insect Collection;in collection;Anopheles maculipennis s.s. Meigen, 1818;Anopheles maculipennis;Anopheles;maculipennis;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;7/04/1954;7;4;1954;true;;;;Watermaal;ES92B;E. Janmoulle;;Female;Adult;Whole mount;3C-3-Culi-6;31;RBINS:modirisk:collection:31;centroid of respective UTM square given;Brussels;1.510.267.729.000.000;16.450.780.200.000.100;ES92B;1.510.267.729;164.507.802;4.383.313.667.769.990;5.079.103.769.697.870
RBINS Insect Collection;in collection;Coquillettidia richiardii (Ficalbi, 1889);Coquillettidia richiardii;Coquillettidia;richiardii;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;11/07/1922;11;7;1922;true;Postel;5.128.763;51.931.199.999.999.900;Mol;FS58C;Guilliaume Severin;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-5-Culi-6;32;RBINS:modirisk:collection:32;centroid of respective UTM square given;Antwerp;20.705.183.349.999.700;2.184.847.379;FS58C;2.070.518.335;2.184.847.379;5.186.294.567.506.460;5.127.340.790.203.180
RBINS Insect Collection;in collection;Coquillettidia richiardii (Ficalbi, 1889);Coquillettidia richiardii;Coquillettidia;richiardii;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;11/08/1922;11;8;1922;true;Postel;5.128.763;51.931.199.999.999.900;Mol;FS58C;Guilliaume Severin;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-5-Culi-6;33;RBINS:modirisk:collection:33;centroid of respective UTM square given;Antwerp;20.705.183.349.999.700;2.184.847.379;FS58C;2.070.518.335;2.184.847.379;5.186.294.567.506.460;5.127.340.790.203.180
RBINS Insect Collection;in collection;Coquillettidia richiardii (Ficalbi, 1889);Coquillettidia richiardii;Coquillettidia;richiardii;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;12/08/1919;12;8;1919;true;Neerpede;5.082.522.969.999.990;42.614.292;Anderlecht;ES93C;André Léon Tonnoir;F. W. Edwards;Female;Adult;Whole mount;3C-5-Culi-6;34;RBINS:modirisk:collection:34;centroid of respective UTM square given;Brussels;14.611.896.389.999.900;16.960.072.320.000.000;ES93C;1.461.189.639;1.696.007.232;4.313.655.544.145.890;508.368.093.510.628
RBINS Insect Collection;in collection;Coquillettidia richiardii (Ficalbi, 1889);Coquillettidia richiardii;Coquillettidia;richiardii;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;20/07/1917;20;7;1917;true;Genval;507.211;449.388;Rixensart;FS02D;André Léon Tonnoir;F. W. Edwards;Female;Adult;Whole mount;3C-5-Culi-6;35;RBINS:modirisk:collection:35;centroid of respective UTM square given;Brabant Wallon;16.093.475.850.000.200;15.932.250.360.000.100;FS02D;1.609.347.585;1.593.225.036;4.523.679.733.033.980;50.744.320.946.323.300
RBINS Insect Collection;in collection;Coquillettidia richiardii (Ficalbi, 1889);Coquillettidia richiardii;Coquillettidia;richiardii;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;jul/22;;7;1922;true;Abdij van Postel;;;Mol;FS58C;Guilliaume Severin;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-5-Culi-6;36;RBINS:modirisk:collection:36;centroid of respective UTM square given;Antwerp;20.705.183.349.999.700;2.184.847.379;FS58C;2.070.518.335;2.184.847.379;5.186.294.567.506.460;5.127.340.790.203.180
RBINS Insect Collection;in collection;Coquillettidia richiardii (Ficalbi, 1889);Coquillettidia richiardii;Coquillettidia;richiardii;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;jul/22;;7;1922;true;Postel;5.128.763;51.931.199.999.999.900;Mol;FS58C;Guilliaume Severin;Maurice E. M. Goetghebuer;Male;Adult;Whole mount;3C-5-Culi-6;37;RBINS:modirisk:collection:37;centroid of respective UTM square given;Antwerp;20.705.183.349.999.700;2.184.847.379;FS58C;2.070.518.335;2.184.847.379;5.186.294.567.506.460;5.127.340.790.203.180
RBINS Insect Collection;in collection;Coquillettidia richiardii (Ficalbi, 1889);Coquillettidia richiardii;Coquillettidia;richiardii;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;jul/22;;7;1922;true;Postel;5.128.763;51.931.199.999.999.900;Mol;FS58C;Guilliaume Severin;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-5-Culi-6;38;RBINS:modirisk:collection:38;centroid of respective UTM square given;Antwerp;20.705.183.349.999.700;2.184.847.379;FS58C;2.070.518.335;2.184.847.379;5.186.294.567.506.460;5.127.340.790.203.180
RBINS Insect Collection;in collection;Coquillettidia richiardii (Ficalbi, 1889);Coquillettidia richiardii;Coquillettidia;richiardii;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;8/07/1918;8;7;1918;true;;;;Anderlecht;ES93C;André Léon Tonnoir;F. W. Edwards;Female;Adult;Whole mount;3C-5-Culi-6;39;RBINS:modirisk:collection:39;centroid of respective UTM square given;Brussels;14.611.896.389.999.900;16.960.072.320.000.000;ES93C;1.461.189.639;1.696.007.232;4.313.655.544.145.890;508.368.093.510.628
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;1/10/1967;1;10;1967;true;;;;Liége;FS81C;F. Delhez;L. Allaer;Female;Adult;Whole mount;3C-8-Culi-6;40;RBINS:modirisk:collection:40;centroid of respective UTM square given;Luik;2.357.430.284.999.980;14.793.560.790.000.100;FS81C;2.357.430.285;1.479.356.079;55.808.582.499.078.400;5.063.575.893.097.070
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;1/4/1892;1;4;1892;true;;;;Brussel;ES93D;E. Coucke;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-8-Culi-6;41;RBINS:modirisk:collection:41;centroid of respective UTM square given;Brussels;1.511.193.395.999.960;16.950.813.789.999.800;ES93D;1.511.193.396;1.695.081.379;4.384.642.333.258.970;5.083.598.850.241.610
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;1/5/1895;1;5;1895;true;;;;Brussel;ES93D;E. Coucke;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-8-Culi-6;42;RBINS:modirisk:collection:42;centroid of respective UTM square given;Brussels;1.511.193.395.999.960;16.950.813.789.999.800;ES93D;1.511.193.396;1.695.081.379;4.384.642.333.258.970;5.083.598.850.241.610
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;1/5/1895;1;5;1895;true;;;;Brussel;ES93D;E. Coucke;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-8-Culi-6;43;RBINS:modirisk:collection:43;centroid of respective UTM square given;Brussels;1.511.193.395.999.960;16.950.813.789.999.800;ES93D;1.511.193.396;1.695.081.379;4.384.642.333.258.970;5.083.598.850.241.610
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;10/11/1917;10;11;1917;true;;;;Ukkel;ES92B;Guilliaume Severin;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-8-Culi-6;44;RBINS:modirisk:collection:44;centroid of respective UTM square given;Brussels;1.510.267.729.000.000;16.450.780.200.000.100;ES92B;1.510.267.729;164.507.802;4.383.313.667.769.990;5.079.103.769.697.870
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;okt/08;;10;1908;true;;;;Gent;ES55A;Paul de Moffarts;Paul de Moffarts;Female;Adult;Whole mount;3C-8-Culi-6;45;RBINS:modirisk:collection:45;centroid of respective UTM square given;East Flanders;10.657.654.039.999.800;19.534.479.320.000.100;ES55A;1.065.765.404;1.953.447.932;37.492.658.563.690.600;5.106.661.661.343.590
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;okt/44;;10;1944;true;Boitsfort;;;Watermael-Boitsfort;ES92B;Georges Marlier;A. Collart;Female;Adult;Whole mount;3C-8-Culi-6;46;RBINS:modirisk:collection:46;centroid of respective UTM square given;Brussels;1.510.267.729.000.000;16.450.780.200.000.100;ES92B;1.510.267.729;164.507.802;4.383.313.667.769.990;5.079.103.769.697.870
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;10/3/1896;10;3;1896;true;;;;Oudergem;FS03C;E. Coucke;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-8-Culi-6;47;RBINS:modirisk:collection:47;centroid of respective UTM square given;Brussels;1.561.196.543.999.980;16.941.553.079.999.900;FS03C;1.561.196.544;1.694.155.308;4.455.625.713.577.010;5.083.512.448.461.180
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;10/6/1895;10;6;1895;true;Ter Kameren;;;Oudergem;FS03C;E. Coucke;Maurice E. M. Goetghebuer;Male;Adult;Whole mount;3C-7-Culi-6;48;RBINS:modirisk:collection:48;centroid of respective UTM square given;Brussels;1.561.196.543.999.980;16.941.553.079.999.900;FS03C;1.561.196.544;1.694.155.308;4.455.625.713.577.010;5.083.512.448.461.180
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;10/06/1918;10;6;1918;true;Forêt de Soignes;;; ;ES92D;André Léon Tonnoir;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-8-Culi-6;49;RBINS:modirisk:collection:49;centroid of respective UTM square given;;15.093.426.680.000.100;15.950.748.479.999.900;ES92D;1.509.342.668;1.595.074.848;43.819.883.970.772.500;5.074.608.651.803.460
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;10/7/1894;10;7;1894;true;;;;Etterbeek;ES93D;E. Coucke;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-8-Culi-6;50;RBINS:modirisk:collection:50;centroid of respective UTM square given;Brussels;1.511.193.395.999.960;16.950.813.789.999.800;ES93D;1.511.193.396;1.695.081.379;4.384.642.333.258.970;5.083.598.850.241.610
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;10/8/1892;10;8;1892;true;Hertogenwald;505.833.333;60.666.667; ;KB90A;E. Coucke;Maurice E. M. Goetghebuer;Male;Adult;Whole mount;3C-7-Culi-6;51;RBINS:modirisk:collection:51;centroid of respective UTM square given;;2.703.939.554.999.990;14.268.917.009.999.900;KB90A;2.703.939.555;1.426.891.701;6.068.856.764.674.360;5.058.249.072.638.910
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;10/8/1892;10;8;1892;true;Hertogenwald;505.833.333;60.666.667; ;KB90A;E. Coucke;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-7-Culi-6;52;RBINS:modirisk:collection:52;centroid of respective UTM square given;;2.703.939.554.999.990;14.268.917.009.999.900;KB90A;2.703.939.555;1.426.891.701;6.068.856.764.674.360;5.058.249.072.638.910
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;10/9/1893;10;9;1893;true;;;;Etterbeek;ES93D;E. Coucke;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-8-Culi-6;53;RBINS:modirisk:collection:53;centroid of respective UTM square given;Brussels;1.511.193.395.999.960;16.950.813.789.999.800;ES93D;1.511.193.396;1.695.081.379;4.384.642.333.258.970;5.083.598.850.241.610
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;nov/08;;11;1908;true;;;;Gent;ES55A;Paul de Moffarts;Paul de Moffarts;Female;Adult;Whole mount;3C-8-Culi-6;54;RBINS:modirisk:collection:54;centroid of respective UTM square given;East Flanders;10.657.654.039.999.800;19.534.479.320.000.100;ES55A;1.065.765.404;1.953.447.932;37.492.658.563.690.600;5.106.661.661.343.590
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;11/07/1917;11;7;1917;true;Genval;507.211;449.388;Rixensart;FS02D;André Léon Tonnoir;André Léon Tonnoir;Female;Adult;Whole mount;3C-8-Culi-6;55;RBINS:modirisk:collection:55;centroid of respective UTM square given;Brabant Wallon;16.093.475.850.000.200;15.932.250.360.000.100;FS02D;1.609.347.585;1.593.225.036;4.523.679.733.033.980;50.744.320.946.323.300
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;12/11/1913;12;11;1913;true;;;;Brussel;ES93D;;Maurice E. M. Goetghebuer;Male;Adult;Whole mount;3C-7-Culi-6;56;RBINS:modirisk:collection:56;centroid of respective UTM square given;Brussels;1.511.193.395.999.960;16.950.813.789.999.800;ES93D;1.511.193.396;1.695.081.379;4.384.642.333.258.970;5.083.598.850.241.610
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;12/4/1894;12;4;1894;true;;;;Evegnée;FS91C;E. Coucke;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-8-Culi-6;57;RBINS:modirisk:collection:57;centroid of respective UTM square given;Luik;2.457.404.289.999.970;14.775.060.159.999.800;FS91C;245.740.429;1.477.506.016;5.722.109.426.202.700;5.063.254.256.358.510
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;12/06/1918;12;6;1918;true;;;;Melsbroek;FS04C;André Léon Tonnoir;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-8-Culi-6;58;RBINS:modirisk:collection:58;centroid of respective UTM square given;Flemish Brabant;1.563.050.196.999.980;17.941.614.620.000.100;FS04C;1.563.050.197;1.794.161.462;4.458.429.907.498.490;5.092.502.221.788.490
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;12/8/1895;12;8;1895;true;;;;Etterbeek;ES93D;E. Coucke;Maurice E. M. Goetghebuer;Male;Adult;Whole mount;3C-7-Culi-6;59;RBINS:modirisk:collection:59;centroid of respective UTM square given;Brussels;1.511.193.395.999.960;16.950.813.789.999.800;ES93D;1.511.193.396;1.695.081.379;4.384.642.333.258.970;5.083.598.850.241.610
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;13/10/1911;13;10;1911;true;;;;Francorchamps;GR19C;Guilliaume Severin;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-7-Culi-6;60;RBINS:modirisk:collection:60;centroid of respective UTM square given;Luik;26.436.366.359.999.700;12.740.661.279.999.800;GR19C;2.643.636.636;1.274.066.128;5.979.047.768.999.940;50.446.340.741.671.100
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;13/10/1911;13;10;1911;true;;;;Francorchamps;GR19C;Guilliaume Severin;Maurice E. M. Goetghebuer;Male;Adult;Whole mount;3C-7-Culi-6;61;RBINS:modirisk:collection:61;centroid of respective UTM square given;Luik;26.436.366.359.999.700;12.740.661.279.999.800;GR19C;2.643.636.636;1.274.066.128;5.979.047.768.999.940;50.446.340.741.671.100
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;13/10/1936;13;10;1936;true;;;;Antwerpen;ES97D;Brandligt;A. Collart;Male;Adult;Whole mount;3C-7-Culi-6;62;RBINS:modirisk:collection:62;centroid of respective UTM square given;Antwerp;151.862.067.900.002;20.951.186.919.999.800;ES97D;1.518.620.679;2.095.118.692;4.395.395.238.247.640;5.119.558.150.031.230
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;13/10/1936;13;10;1936;true;;;;Antwerpen;ES97D;Brandligt;A. Collart;Female;Adult;Whole mount;3C-7-Culi-6;63;RBINS:modirisk:collection:63;centroid of respective UTM square given;Antwerp;151.862.067.900.002;20.951.186.919.999.800;ES97D;1.518.620.679;2.095.118.692;4.395.395.238.247.640;5.119.558.150.031.230
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;13/5/1892;13;5;1892;true;;;;Ixelles;ES93D;E. Coucke;Maurice E. M. Goetghebuer;Female;Adult;Whole mount;3C-8-Culi-6;64;RBINS:modirisk:collection:64;centroid of respective UTM square given;Brussels;1.511.193.395.999.960;16.950.813.789.999.800;ES93D;1.511.193.396;1.695.081.379;4.384.642.333.258.970;5.083.598.850.241.610
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;13/07/1917;13;7;1917;true;Genval;507.211;449.388;Rixensart;FS02D;André Léon Tonnoir;André Léon Tonnoir;Male;Adult;Whole mount;3C-7-Culi-6;65;RBINS:modirisk:collection:65;centroid of respective UTM square given;Brabant Wallon;16.093.475.850.000.200;15.932.250.360.000.100;FS02D;1.609.347.585;1.593.225.036;4.523.679.733.033.980;50.744.320.946.323.300
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;13/07/1933;13;7;1933;true;;;;Antwerpen;ES97D;Brandligt;A. Collart;Female;Adult;Whole mount;3C-8-Culi-6;66;RBINS:modirisk:collection:66;centroid of respective UTM square given;Antwerp;151.862.067.900.002;20.951.186.919.999.800;ES97D;1.518.620.679;2.095.118.692;4.395.395.238.247.640;5.119.558.150.031.230
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;13/07/1933;13;7;1933;true;;;;Antwerpen;ES97D;Brandligt;A. Collart;Male;Adult;Whole mount;3C-7-Culi-6;67;RBINS:modirisk:collection:67;centroid of respective UTM square given;Antwerp;151.862.067.900.002;20.951.186.919.999.800;ES97D;1.518.620.679;2.095.118.692;4.395.395.238.247.640;5.119.558.150.031.230
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;13/8/1894;13;8;1894;true;;;;Brussel;ES93D;E. Coucke;Wouter Dekoninck;Female;Adult;Whole mount;3C-8-Culi-6;68;RBINS:modirisk:collection:68;centroid of respective UTM square given;Brussels;1.511.193.395.999.960;16.950.813.789.999.800;ES93D;1.511.193.396;1.695.081.379;4.384.642.333.258.970;5.083.598.850.241.610
RBINS Insect Collection;in collection;Culex pipiens Linnaeus, 1758;Culex pipiens;Culex;pipiens;Event;en;https://creativecommons.org/licenses/by-nc/4.0/;RBINS;http://www.inbo.be/en/norms-for-data-use;RBINS;MODIRISK:RBINS Diptera: Culicidae Collection;RBINS;PreservedSpecimen;BE;WGS84;Animalia;ICZN;14/04/1931;14;4;1931;true;;;;Liége;FS81C;;;Male;Adult;Whole mount;3C-7-Culi-6;69;RBINS:modirisk:collection:69;centroid of respective UTM square given;Luik;2.357.430.284.999.980;14.793.560.790.000.100;FS81C;2.357.430.285;1.479.356.079;55.808.582.499.078.400;5.063.575.893.097.070
