id	type	license	institutionCode	basisOfRecord	dynamicProperties	occurrenceID	individualCount	sex	samplingProtocol	eventDate	year	verbatimEventDate	habitat	continent	country	countryCode	stateProvince	municipality	locality	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	identifiedBy	scientificName	genus	specificEpithet
MODIRISK:320	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=true;Potential breeding site=true;Landscape=peri-urban	MODIRISK:320	1	Male	Mosquito Magnet Liberty Plus	2007-06-17	2007	2007-06-17/2007-06-24	agriculture	Europe	Belgium	BE	West Flanders	Hulste	Tweede Aardstraat		50.881820679999997	3.32501006099999996	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:321	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:321	5	Female	Mosquito Magnet Liberty Plus	2007-06-17	2007	2007-06-17/2007-06-24	agriculture	Europe	Belgium	BE	West Flanders	Ruiselede	Gallatasstraat		51.0630111700000029	3.37540006600000009	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:322	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:322	1	Male	Mosquito Magnet Liberty Plus	2007-06-17	2007	2007-06-17/2007-06-24	agriculture	Europe	Belgium	BE	West Flanders	Ruiselede	Gallatasstraat		51.0630111700000029	3.37540006600000009	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:324	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=rural	MODIRISK:324	10	Female	Mosquito Magnet Liberty Plus	2007-06-25	2007	2007-06-25/2007-07-02	nature	Europe	Belgium	BE	Hainaut	Velaines	Rue de Cordes		50.6789283800000021	3.51160001800000021	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:327	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=true;Potential breeding site=true;Landscape=peri-urban	MODIRISK:327	5	Female	Mosquito Magnet Liberty Plus	2007-06-18	2007	2007-06-18/2007-06-25	urban	Europe	Belgium	BE	East Flanders	Elst	40 Nieuwstraat		50.8308296200000029	3.75679993600000017	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:328	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=true;Potential breeding site=true;Landscape=peri-urban	MODIRISK:328	1	Female	Mosquito Magnet Liberty Plus	2007-06-18	2007	2007-06-18/2007-06-25	urban	Europe	Belgium	BE	East Flanders	Elst	40 Nieuwstraat		50.8308296200000029	3.75679993600000017	EPSG:4326	Rien De Keyser	Culex torrentium	Culex	torrentium
MODIRISK:329	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:329	21	Female	Mosquito Magnet Liberty Plus	2007-06-25	2007	2007-06-25/2007-07-02	agriculture	Europe	Belgium	BE	Hainaut	Velaines	Rue de la Feuillerie		50.7160491899999997	3.46184992799999991	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:330	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:330	34	Female	Mosquito Magnet Liberty Plus	2007-06-19	2007	2007-06-19/2007-06-26	agriculture	Europe	Belgium	BE	Flemish Brabant	Schaffen	40 Heesstraat		50.9984588599999995	5.11515998800000027	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:331	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:331	2	Male	Mosquito Magnet Liberty Plus	2007-06-19	2007	2007-06-19/2007-06-26	agriculture	Europe	Belgium	BE	Flemish Brabant	Schaffen	40 Heesstraat		50.9984588599999995	5.11515998800000027	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:332	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:332	1	Female	Mosquito Magnet Liberty Plus	2007-06-19	2007	2007-06-19/2007-06-26	agriculture	Europe	Belgium	BE	Flemish Brabant	Schaffen	40 Heesstraat		50.9984588599999995	5.11515998800000027	EPSG:4326	Rien De Keyser	Culiseta annulata	Culiseta	annulata
MODIRISK:333	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=true;Potential breeding site=false;Landscape=peri-urban	MODIRISK:333	27	Female	Mosquito Magnet Liberty Plus	2007-06-05	2007	2007-06-05/2007-06-12	agriculture	Europe	Belgium	BE	Flemish Brabant	Keerbergen		Bos-Villawijk-Dijle-Agrarisch (akkers+weiden)			EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:334	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=true;Potential breeding site=false;Landscape=peri-urban	MODIRISK:334	2	Female	Mosquito Magnet Liberty Plus	2007-06-05	2007	2007-06-05/2007-06-12	agriculture	Europe	Belgium	BE	Flemish Brabant	Keerbergen		Bos-Villawijk-Dijle-Agrarisch (akkers+weiden)			EPSG:4326	Rien De Keyser	Ochlerotatus cantans	Ochlerotatus	cantans
MODIRISK:351	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:351	2	Female	Mosquito Magnet Liberty Plus	2007-08-14	2007	2007-08-14/2007-08-21	agriculture	Europe	Belgium	BE	Antwerp	Oud-Turnhout	25 Veldstraat		51.3442611700000029	4.96155023599999989	EPSG:4326	Veerle	Coquillettidia richiardii	Coquillettidia	richiardii
MODIRISK:352	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:352	9	Female	Mosquito Magnet Liberty Plus	2007-08-14	2007	2007-08-14/2007-08-21	agriculture	Europe	Belgium	BE	Antwerp	Oud-Turnhout	25 Veldstraat		51.3442611700000029	4.96155023599999989	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:353	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:353	1	Female	Mosquito Magnet Liberty Plus	2007-08-14	2007	2007-08-14/2007-08-21	agriculture	Europe	Belgium	BE	Antwerp	Oud-Turnhout	25 Veldstraat		51.3442611700000029	4.96155023599999989	EPSG:4326	Veerle	Anopheles claviger	Anopheles	claviger
MODIRISK:354	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:354	1	Female	Mosquito Magnet Liberty Plus	2007-08-14	2007	2007-08-14/2007-08-21	agriculture	Europe	Belgium	BE	Antwerp	Oud-Turnhout	25 Veldstraat		51.3442611700000029	4.96155023599999989	EPSG:4326	Veerle	Culiseta annulata	Culiseta	annulata
MODIRISK:370	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:370	60	Female	Mosquito Magnet Liberty Plus	2007-07-31	2007	2007-07-31/2007-08-07	agriculture	Europe	Belgium	BE	Antwerp	Loenhout	24 Heiendweg		51.3849410999999989	4.63092994700000027	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:371	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:371	3	Male	Mosquito Magnet Liberty Plus	2007-07-31	2007	2007-07-31/2007-08-07	agriculture	Europe	Belgium	BE	Antwerp	Loenhout	24 Heiendweg		51.3849410999999989	4.63092994700000027	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:372	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:372	1	Female	Mosquito Magnet Liberty Plus	2007-07-31	2007	2007-07-31/2007-08-07	agriculture	Europe	Belgium	BE	Antwerp	Loenhout	24 Heiendweg		51.3849410999999989	4.63092994700000027	EPSG:4326	Veerle	Anopheles claviger	Anopheles	claviger
MODIRISK:373	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:373	68	Female	Mosquito Magnet Liberty Plus	2007-08-07	2007	2007-08-07/2007-08-14	agriculture	Europe	Belgium	BE	Antwerp	Meer	66 Meerleseweg	opgedroogde beek	51.4550399800000022	4.75044012099999957	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:374	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:374	1	Female	Mosquito Magnet Liberty Plus	2007-08-07	2007	2007-08-07/2007-08-14	agriculture	Europe	Belgium	BE	Antwerp	Meer	66 Meerleseweg	opgedroogde beek	51.4550399800000022	4.75044012099999957	EPSG:4326	Veerle	Anopheles claviger	Anopheles	claviger
MODIRISK:375	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:375	1	Female	Mosquito Magnet Liberty Plus	2007-08-07	2007	2007-08-07/2007-08-14	agriculture	Europe	Belgium	BE	Antwerp	Meer	66 Meerleseweg	opgedroogde beek	51.4550399800000022	4.75044012099999957	EPSG:4326	Veerle	Culex torrentium	Culex	torrentium
MODIRISK:376	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:376	5	Female	Mosquito Magnet Liberty Plus	2007-05-06	2007	2007-05-06/2007-05-13	agriculture	Europe	Belgium	BE	West Flanders	Nieuwkerke	72 Rue du Romarin	Ongeveer evenveel weiden als akkers. Riviertje op ong. 200m van de val.	50.7236404399999969	2.85480999899999999	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:377	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:377	1	Male	Mosquito Magnet Liberty Plus	2007-05-06	2007	2007-05-06/2007-05-13	agriculture	Europe	Belgium	BE	West Flanders	Nieuwkerke	72 Rue du Romarin	Ongeveer evenveel weiden als akkers. Riviertje op ong. 200m van de val.	50.7236404399999969	2.85480999899999999	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:378	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:378	5	Female	Mosquito Magnet Liberty Plus	2007-05-06	2007	2007-05-06/2007-05-13	agriculture	Europe	Belgium	BE	West Flanders	Nieuwkerke	72 Rue du Romarin	Ongeveer evenveel weiden als akkers. Riviertje op ong. 200m van de val.	50.7236404399999969	2.85480999899999999	EPSG:4326	Rien De Keyser	Anopheles claviger	Anopheles	claviger
MODIRISK:379	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:379	2	Female	Mosquito Magnet Liberty Plus	2007-05-14	2007	2007-05-14/2007-05-21	agriculture	Europe	Belgium	BE	East Flanders	Eeklo	Zuidbusakker		51.202148440000002	3.59526991800000006	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:380	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:380	55	Female	Mosquito Magnet Liberty Plus	2007-08-27	2007	2007-08-27/2007-09-03	urban	Europe	Belgium	BE	Limburg	Bocholt	66 Hamonterweg				EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:381	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:381	2	Male	Mosquito Magnet Liberty Plus	2007-08-27	2007	2007-08-27/2007-09-03	urban	Europe	Belgium	BE	Limburg	Bocholt	66 Hamonterweg				EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:386	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:386	2	Female	Mosquito Magnet Liberty Plus	2007-07-31	2007	2007-07-31/2007-08-07	agriculture	Europe	Belgium	BE	Antwerp	Loenhout	264 Kalmthoutse Steenweg		51.3933715800000002	4.53378009800000026	EPSG:4326	Veerle	Culiseta annulata	Culiseta	annulata
MODIRISK:387	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:387	80	Female	Mosquito Magnet Liberty Plus	2007-07-31	2007	2007-07-31/2007-08-07	agriculture	Europe	Belgium	BE	Antwerp	Loenhout	264 Kalmthoutse Steenweg		51.3933715800000002	4.53378009800000026	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:388	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:388	34	Male	Mosquito Magnet Liberty Plus	2007-07-31	2007	2007-07-31/2007-08-07	agriculture	Europe	Belgium	BE	Antwerp	Loenhout	264 Kalmthoutse Steenweg		51.3933715800000002	4.53378009800000026	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:389	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=urban	MODIRISK:389	14	Female	Mosquito Magnet Liberty Plus	2007-08-26	2007	2007-08-26/2007-09-02	agriculture	Europe	Belgium	BE	Liege	Waimes	59 Rue de Hottleux	aan kunstmatig vijvertje	50.4152984600000025	6.09889984099999971	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:390	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=urban	MODIRISK:390	3	Male	Mosquito Magnet Liberty Plus	2007-08-26	2007	2007-08-26/2007-09-02	agriculture	Europe	Belgium	BE	Liege	Waimes	59 Rue de Hottleux	aan kunstmatig vijvertje	50.4152984600000025	6.09889984099999971	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:391	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:391	5	Female	Mosquito Magnet Liberty Plus	2007-08-26	2007	2007-08-26/2007-09-02	agriculture	Europe	Belgium	BE	Liege	Rocherath	90 Krinkelt		50.430751800000003	6.30555009800000033	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:392	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:392	1	Male	Mosquito Magnet Liberty Plus	2007-09-11	2007	2007-09-11/2007-09-18	agriculture	Europe	Belgium	BE	Antwerp	Boechout	161 Weverstraat		51.1830291699999975	4.50743007700000042	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:393	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:393	3	Female	Mosquito Magnet Liberty Plus	2007-09-11	2007	2007-09-11/2007-09-18	agriculture	Europe	Belgium	BE	Antwerp	Boechout	161 Weverstraat		51.1830291699999975	4.50743007700000042	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
MODIRISK:394	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:394	1	Male	Mosquito Magnet Liberty Plus	2007-09-11	2007	2007-09-11/2007-09-18	agriculture	Europe	Belgium	BE	Antwerp	Boechout	161 Weverstraat		51.1830291699999975	4.50743007700000042	EPSG:4326	Veerle	Anopheles plumbeus	Anopheles	plumbeus
MODIRISK:398	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=true;Potential breeding site=true;Landscape=urban	MODIRISK:398	1	Female	Mosquito Magnet Liberty Plus	2007-05-08	2007	2007-05-08/2007-05-15	urban	Europe	Belgium	BE	Flemish Brabant	Ternat		Langs kledingopslagplaats/droogkuis vlak naast centrum van deelgemeente Ternat.			EPSG:4326	Rien De Keyser	Anopheles plumbeus	Anopheles	plumbeus
MODIRISK:399	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:399	1	Female	Mosquito Magnet Liberty Plus	2007-05-08	2007	2007-05-08/2007-05-15	agriculture	Europe	Belgium	BE	Flemish Brabant	Gooik	14 Drie Egyptenbaan		50.8067893999999995	4.08225011800000015	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:400	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:400	16	Female	Mosquito Magnet Liberty Plus	2007-07-30	2007	2007-07-30/2007-08-06	agriculture	Europe	Belgium	BE	Hainaut	Blandin-Hertain	Place d'Hertain		50.6144485499999988	3.29047989800000007	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:401	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:401	1	Male	Mosquito Magnet Liberty Plus	2007-07-30	2007	2007-07-30/2007-08-06	agriculture	Europe	Belgium	BE	Hainaut	Blandin-Hertain	Place d'Hertain		50.6144485499999988	3.29047989800000007	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:402	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:402	12	Female	Mosquito Magnet Liberty Plus	2007-07-24	2007	2007-07-24/2007-07-31	agriculture	Europe	Belgium	BE	Walloon Brabant	Thorembais-Saint-Trond	Chaussee de Wavre		50.6415786700000012	4.77858018900000037	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:403	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:403	2	Male	Mosquito Magnet Liberty Plus	2007-07-24	2007	2007-07-24/2007-07-31	agriculture	Europe	Belgium	BE	Walloon Brabant	Thorembais-Saint-Trond	Chaussee de Wavre		50.6415786700000012	4.77858018900000037	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:404	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:404	1	Female	Mosquito Magnet Liberty Plus	2007-07-24	2007	2007-07-24/2007-07-31	agriculture	Europe	Belgium	BE	Walloon Brabant	Thorembais-Saint-Trond	Chaussee de Wavre		50.6415786700000012	4.77858018900000037	EPSG:4326	Rien De Keyser	Culiseta annulata	Culiseta	annulata
MODIRISK:405	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:405	181	Female	Mosquito Magnet Liberty Plus	2007-07-22	2007	2007-07-22/2007-07-29	urban	Europe	Belgium	BE	West Flanders	Wervik	Klijtbosstraat		50.810939789999999	3.02922010400000019	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:406	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:406	3	Male	Mosquito Magnet Liberty Plus	2007-07-22	2007	2007-07-22/2007-07-29	urban	Europe	Belgium	BE	West Flanders	Wervik	Klijtbosstraat		50.810939789999999	3.02922010400000019	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:407	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:407	1	Female	Mosquito Magnet Liberty Plus	2007-07-22	2007	2007-07-22/2007-07-29	urban	Europe	Belgium	BE	West Flanders	Wervik	Klijtbosstraat		50.810939789999999	3.02922010400000019	EPSG:4326	Rien De Keyser	Anopheles claviger	Anopheles	claviger
MODIRISK:408	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=true;Landscape=peri-urban	MODIRISK:408	1	Female	Mosquito Magnet Liberty Plus	2007-07-22	2007	2007-07-22/2007-07-29	urban	Europe	Belgium	BE	West Flanders	Wervik	Klijtbosstraat		50.810939789999999	3.02922010400000019	EPSG:4326	Rien De Keyser	Culiseta annulata	Culiseta	annulata
MODIRISK:412	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:412	18	Female	Mosquito Magnet Liberty Plus	2007-07-30	2007	2007-07-30/2007-08-06	urban	Europe	Belgium	BE	Hainaut	Blandin-Hertain	15 Rue Quennelet		50.6063308700000007	3.32516002699999991	EPSG:4326	Wouter Dekoninck	Culex pipiens	Culex	pipiens
MODIRISK:413	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:413	4	Male	Mosquito Magnet Liberty Plus	2007-07-30	2007	2007-07-30/2007-08-06	urban	Europe	Belgium	BE	Hainaut	Blandin-Hertain	15 Rue Quennelet		50.6063308700000007	3.32516002699999991	EPSG:4326	Wouter Dekoninck	Culex pipiens	Culex	pipiens
MODIRISK:414	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:414	23	Female	Mosquito Magnet Liberty Plus	2007-07-22	2007	2007-07-22/2007-07-29	urban	Europe	Belgium	BE	West Flanders	Rekkem	Murissonstraat		50.78125	3.15851998300000014	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:415	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:415	1	Male	Mosquito Magnet Liberty Plus	2007-07-22	2007	2007-07-22/2007-07-29	urban	Europe	Belgium	BE	West Flanders	Rekkem	Murissonstraat		50.78125	3.15851998300000014	EPSG:4326	Rien De Keyser	Culex pipiens	Culex	pipiens
MODIRISK:416	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:416	4	Female	Mosquito Magnet Liberty Plus	2007-07-22	2007	2007-07-22/2007-07-29	urban	Europe	Belgium	BE	West Flanders	Rekkem	Murissonstraat		50.78125	3.15851998300000014	EPSG:4326	Rien De Keyser	Anopheles claviger	Anopheles	claviger
MODIRISK:422	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=true;Potential breeding site=true;Landscape=peri-urban	MODIRISK:422	2	Female	Mosquito Magnet Liberty Plus	2007-07-24	2007	2007-07-24/2007-07-31	agriculture	Europe	Belgium	BE	Brussels	Bruxelles-Pentagone					EPSG:4326	Wouter Dekoninck	Culiseta annulata	Culiseta	annulata
MODIRISK:423	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=urban	MODIRISK:423	29	Female	Mosquito Magnet Liberty Plus	2007-07-23	2007	2007-07-23/2007-07-30	agriculture	Europe	Belgium	BE	Hainaut	Antoing	Grand Route	Geen idee hoe te noteren:  Terrein met ruigte & plassen bijna volledig bedekt met grind = natuur, urban?  Oorspronkelijk landschap: Agri (?)	50.5602798500000006	3.46449994999999999	EPSG:4326	Wouter Dekoninck	Culex pipiens	Culex	pipiens
MODIRISK:424	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=true;Landscape=urban	MODIRISK:424	1	Male	Mosquito Magnet Liberty Plus	2007-07-23	2007	2007-07-23/2007-07-30	agriculture	Europe	Belgium	BE	Hainaut	Antoing	Grand Route	Geen idee hoe te noteren:  Terrein met ruigte & plassen bijna volledig bedekt met grind = natuur, urban?  Oorspronkelijk landschap: Agri (?)	50.5602798500000006	3.46449994999999999	EPSG:4326	Wouter Dekoninck	Culex pipiens	Culex	pipiens
MODIRISK:425	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:425	2	Female	Mosquito Magnet Liberty Plus	2007-07-31	2007	2007-07-31/2007-08-07	agriculture	Europe	Belgium	BE	Walloon Brabant	Corroy-le-Grand	Chemin de Mettemembrule		50.6669692999999981	4.70550012599999956	EPSG:4326	Wouter Dekoninck	Culex pipiens	Culex	pipiens
MODIRISK:426	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=false;Running water=false;Potential breeding site=false;Landscape=peri-urban	MODIRISK:426	1	Male	Mosquito Magnet Liberty Plus	2007-07-31	2007	2007-07-31/2007-08-07	agriculture	Europe	Belgium	BE	Walloon Brabant	Corroy-le-Grand	Chemin de Mettemembrule		50.6669692999999981	4.70550012599999956	EPSG:4326	Wouter Dekoninck	Culex pipiens	Culex	pipiens
MODIRISK:427	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:427	5	Female	Mosquito Magnet Liberty Plus	2007-07-23	2007	2007-07-23/2007-07-30	agriculture	Europe	Belgium	BE	Hainaut	Esplechin	Rue du Pont d'Eau		50.5686607399999986	3.311290026	EPSG:4326	Wouter Dekoninck	Culex pipiens	Culex	pipiens
MODIRISK:428	Event	CC BY 2.0 BE	KBIN	HumanObservation	Stagnant water=true;Running water=false;Potential breeding site=false;Landscape=urban	MODIRISK:428	1	Male	Mosquito Magnet Liberty Plus	2007-07-23	2007	2007-07-23/2007-07-30	agriculture	Europe	Belgium	BE	Hainaut	Esplechin	Rue du Pont d'Eau		50.5686607399999986	3.311290026	EPSG:4326	Wouter Dekoninck	Culex pipiens	Culex	pipiens
MODIRISK:429	Event	CC BY 2.0 BE	UCL	HumanObservation	Stagnant water=true;Running water=true;Potential breeding site=true;Landscape=peri-urban	MODIRISK:429	9	Female	Mosquito Magnet Liberty Plus	2007-06-12	2007	2007-06-12/2007-06-19	agriculture	Europe	Belgium	BE	Flemish Brabant	Goetsenhoven	Eksterveld		50.8522605900000002	4.89958000200000043	EPSG:4326	Wouter Dekoninck	Culex pipiens	Culex	pipiens
MODIRISK:443	Event	CC BY 2.0 BE	ITM	HumanObservation	Stagnant water=false;Running water=true;Potential breeding site=true;Landscape=rural	MODIRISK:443	11	Female	Mosquito Magnet Liberty Plus	2007-09-09	2007	2007-09-09/2007-09-16	agriculture	Europe	Belgium	BE	Liege	Eupen	B258		50.5936012299999973	6.24250030500000008	EPSG:4326	Veerle	Culex pipiens	Culex	pipiens
