id	type	language	license	rightsHolder	accessRights	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	occurrenceID	catalogNumber	recordedBy	sex	lifeStage	preparations	disposition	eventDate	year	month	day	countryCode	stateProvince	municipality	locality	verbatimCoordinates	verbatimLatitude	verbatimLongitude	decimalLatitude	decimalLongitude	geodeticDatum	georeferenceRemarks	identifiedBy	scientificName	originalNameUsage	kingdom	genus	specificEpithet	nomenclaturalCode
RBINS:modirisk:collection:952	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:952	952	C. Fassotte	Female	Adult	Whole mount	in collection	3/1981	1981	3		BE	Namur	Namen	Suarlée	FR29D	128953.17159999908	180380.93	50.47061383617841	4.796714399895451	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:953	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:953	953	A. Collart	Female	Adult	Whole mount	in collection	3/4/1936	1936	4	3	BE	Namen	Villers-sur-Lesse		FR55A	93496.47219999881	204736.91700000322	50.15008947392246	5.134634962858339	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:954	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:954	954	R. Tollet	Female	Adult	Whole mount	in collection	3/8/1944	1944	8	3	BE	Brussels	Brussel		ES93D	169508.13789999858	151119.3395999968	50.83598850241617	4.384642333258973	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:955	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:955	955	R. Tollet	Male	Adult	Whole mount	in collection	3/8/1944	1944	8	3	BE	Brussels	Brussel		ES93D	169508.13789999858	151119.3395999968	50.83598850241617	4.384642333258973	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:956	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:956	956	L. Marnef	Male	Adult	Whole mount	in collection	3/9/1953	1953	9	3	BE	Antwerp	Hoboken		ES97C	209604.93140000105	146861.41839999706	51.19641288299004	4.323857595380179	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:957	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:957	957	P. Vanschuytbroeck	Male	Adult	Whole mount	in collection	30/6/1943	1943	6	30	BE	Brussels	Boitsfort		ES92B	164507.80200000107	151026.7729000002	50.79103769697872	4.383313667769996	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:958	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:958	958	P. Vanschuytbroeck	Male	Adult	Whole mount	in collection	30/6/1943	1943	6	30	BE	Brussels	Boitsfort		ES92B	164507.80200000107	151026.7729000002	50.79103769697872	4.383313667769996	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:959	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:959	959	L. Marnef	Male	Adult	Whole mount	in collection	30/6/1959	1959	6	30	BE	Antwerp	Hoboken		ES97C	209604.93140000105	146861.41839999706	51.19641288299004	4.323857595380179	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:960	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:960	960	L. Marnef	Female	Adult	Whole mount	in collection	30/6/1959	1959	6	30	BE	Antwerp	Hoboken		ES97C	209604.93140000105	146861.41839999706	51.19641288299004	4.323857595380179	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:961	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:961	961	Marc Pollet	Male	Adult	Whole mount	in collection	30/6/2006	2006	6	30	BE	Henegouwen	Virelles	Etang de Virelles, Site A	ER94B	84502.88069999963	149553.86860000342	50.071774003320215	4.362509091146352	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:962	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:962	962	Marc Pollet	Female	Adult	Whole mount	in collection	30/6/2006	2006	6	30	BE	Henegouwen	Virelles	Etang de Virelles, Site A	ER94B	84502.88069999963	149553.86860000342	50.071774003320215	4.362509091146352	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:963	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:963	963	P. Vanschuytbroeck	Male	Adult	Whole mount	in collection	30/7/1944	1944	7	30	BE	Brussels	Ixelles		ES93D	169508.13789999858	151119.3395999968	50.83598850241617	4.384642333258973	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:964	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:964	964	P. Vanschuytbroeck	Male	Adult	Whole mount	in collection	30/7/1944	1944	7	30	BE	Brussels	Ixelles		ES93D	169508.13789999858	151119.3395999968	50.83598850241617	4.384642333258973	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:965	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:965	965	P. Vanschuytbroeck	Female	Adult	Whole mount	in collection	30/7/1944	1944	7	30	BE	Brussels	Ixelles		ES93D	169508.13789999858	151119.3395999968	50.83598850241617	4.384642333258973	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
RBINS:modirisk:collection:966	Event	en	https://creativecommons.org/licenses/by-nc/4.0/	RBINS	http://www.inbo.be/en/norms-for-data-use	RBINS	RINS Additional Collection	MODIRISK:RBINS Diptera: Culicidae Collection	RBINS	PreservedSpecimen	RBINS:modirisk:collection:966	966	A. Collart	Female	Adult	Whole mount	in collection	30/8/1942	1942	8	30	BE	Namen	Lives-sur-Meuse	Grande carriére 3 du Bois de Lives (B.53)	FR39D	128768.98860000074	190380.48200000077	50.46835379227123	4.937550532085763	WGS84	centroid of respective UTM square given	Wouter Dekoninck	Culex pipiens	Culex pipiens Linnaeus, 1758	Animalia	Culex	pipiens	ICZN
