X,Y,TAG,POINT_X,POINT_Y
216676.61119999737,198298.84090000018,FS66C,216676.61120000001,198298.84090000001
221676.03130000085,198205.34530000016,FS66D,221676.03130000000,198205.34529999999
216957.50129999965,213297.44449999928,FS67A,216957.50130000000,213297.44450000001
221957.05089999735,213203.63830000162,FS67B,221957.05090000000,213203.63829999999
216863.76919999719,208297.8662,FS67C,216863.76920000001,208297.86619999999
221863.27250000089,208204.16369999945,FS67D,221863.27249999999,208204.16370000000
217051.33550000191,218297.07079999894,FS68C,217051.33549999999,218297.07079999999
222050.93450000137,218203.16059999913,FS68D,222050.93450000000,218203.16060000000
225652.74859999865,143121.55490000173,FS70A,225652.74859999999,143121.55489999999
230651.7228000015,143029.17740000039,FS70B,230651.72279999999,143029.17739999999
225560.42549999803,138122.52829999849,FS70C,225560.42550000001,138122.52830000001
230559.39689999819,138030.25840000063,FS70D,230559.39689999999,138030.25839999999
225837.71350000054,153119.62429999933,FS71A,225837.71350000001,153119.62430000000
230836.7023999989,153027.03099999949,FS71B,230836.70240000001,153027.03099999999
225745.17790000141,148120.58590000123,FS71C,225745.17790000001,148120.58590000001
230744.15789999813,148028.10060000047,FS71D,230744.15789999999,148028.10060000001
226023.10450000316,163117.73559999838,FS72A,226023.10449999999,163117.73560000001
231022.1203000024,163024.92590000108,FS72B,231022.12030000001,163024.92590000000
225930.35570000112,158118.6732,FS72C,225930.35569999999,158118.67319999999
230929.35649999976,158025.97179999948,FS72D,230929.35649999999,158025.97180000000
226208.92279999703,173115.91349999979,FS73A,226208.92280000000,173115.91350000000
231207.97789999843,173022.88670000061,FS73B,231207.97790000000,173022.88670000000
226115.96019999683,168116.8147,FS73C,226115.96020000000,168116.81469999999
231114.99409999698,168023.89649999887,FS73D,231114.99410000001,168023.89650000000
226395.1697999984,183114.18250000104,FS74A,226395.16980000000,183114.18250000000
231394.27639999986,183020.93809999898,FS74B,231394.27640000000,183020.93810000000
226301.99260000139,178115.03510000184,FS74C,226301.99260000000,178115.03510000001
231301.0719999969,178021.89950000122,FS74D,231301.07199999999,178021.89950000000
226581.84660000354,193112.56760000065,FS75A,226581.84659999999,193112.56760000001
231581.01720000058,193019.10469999909,FS75B,231581.01720000000,193019.10470000000
226488.45430000126,188113.35909999907,FS75C,226488.45430000001,188113.35910000000
231487.59149999917,188020.00539999828,FS75D,231487.59150000001,188020.00539999999
226768.95459999889,203111.09319999814,FS76A,226768.95460000000,203111.09320000000
231768.20160000026,203017.41120000184,FS76B,231768.20160000000,203017.41120000000
226675.34660000354,198111.81120000035,FS76C,226675.34659999999,198111.81120000000
231674.55390000343,198018.23889999837,FS76D,231674.55390000000,198018.23890000000
226956.49509999901,213109.78420000151,FS77A,226956.49510000000,213109.78419999999
231955.83089999855,213015.88259999827,FS77B,231955.83090000000,213015.88260000001
226862.67069999874,208110.41649999842,FS77C,226862.67069999999,208110.41649999999
231861.96050000191,208016.62480000034,FS77D,231861.96049999999,208016.62479999999
227144.46949999779,223108.66560000181,FS78A,227144.46950000001,223108.66560000001
232143.90649999678,223014.54360000044,FS78B,232143.90650000001,223014.54360000000
227050.4280000031,218109.1996,FS78C,227050.42800000001,218109.19959999999
232049.81279999763,218015.18789999932,FS78D,232049.81280000001,218015.18789999999
235650.5877000019,142936.79560000077,FS80A,235650.58770000000,142936.79560000001
240649.3403000012,142844.40989999846,FS80B,240649.34030000001,142844.40990000000
235558.25930000097,137937.98739999905,FS80C,235558.25930000001,137937.98740000001
240557.0094999969,137845.71539999917,FS80D,240557.00949999999,137845.71539999999
235835.58169999719,152934.4272999987,FS81A,235835.58170000001,152934.42730000001
240834.34830000252,152841.8134999983,FS81B,240834.34830000001,152841.81349999999
235743.02849999815,147935.60790000111,FS81C,235743.02849999999,147935.60790000000
240741.78649999946,147843.10819999874,FS81D,240741.78649999999,147843.10819999999
236021.02619999647,162932.09970000014,FS82A,236021.02619999999,162932.09969999999
241019.81920000166,162839.25710000098,FS82B,241019.81920000000,162839.25709999999
235928.24759999663,157933.25690000132,FS82C,235928.24760000000,157933.25690000001
240927.02579999715,157840.52879999951,FS82D,240927.02580000000,157840.52880000000
236206.92279999703,172929.83720000088,FS83A,236206.92280000000,172929.83720000001
241205.75429999828,172836.76529999822,FS83B,241205.75430000000,172836.76530000000
236113.91790000349,167930.95879999921,FS83C,236113.91790000000,167930.95879999999
241112.72860000283,167838.00160000101,FS83D,241112.72860000000,167838.00159999999
236393.27260000259,182927.66470000148,FS84A,236393.27260000000,182927.66469999999
241392.15510000288,182834.36279999837,FS84B,241392.15510000000,182834.36280000000
236300.04100000113,177928.73820000142,FS84C,236300.04100000000,177928.73819999999
241298.89639999717,177835.55139999837,FS84D,241298.89640000000,177835.55140000000
236580.07699999958,192925.60680000111,FS85A,236580.07699999999,192925.60680000001
241579.02279999852,192832.07400000095,FS85B,241579.02280000001,192832.07399999999
236486.61789999902,187926.61989999935,FS85C,236486.61790000001,187926.61989999999
241485.53050000221,187833.20259999856,FS85D,241485.53049999999,187833.20259999999
236767.33739999682,202923.68809999898,FS86A,236767.33739999999,202923.68810000000
241766.35890000314,202829.92399999872,FS86B,241766.35889999999,202829.92400000000
236673.6501000002,197924.62849999964,FS86C,236673.65010000000,197924.62849999999
241672.63220000267,197830.98020000011,FS86D,241672.63219999999,197830.98019999999
236955.05510000139,212921.93360000104,FS87A,236955.05510000000,212921.93359999999
241954.16470000148,212827.93739999831,FS87B,241954.16469999999,212827.93740000000
236861.13899999857,207922.78880000114,FS87C,236861.13900000000,207922.78880000001
241860.20300000161,207828.90870000049,FS87D,241860.20300000001,207828.90870000000
245647.97749999911,142752.02019999921,FS90A,245647.97750000001,142752.02020000000
250646.49629999697,142659.62689999864,FS90B,250646.49630000000,142659.62690000000
245555.64440000057,137753.44260000065,FS90C,245555.64439999999,137753.44260000001
250554.16110000014,137661.16919999942,FS90D,250554.16110000000,137661.16920000000
245832.99920000136,152749.1897,FS91A,245832.99919999999,152749.18969999999
250831.53130000085,152656.5561,FS91B,250831.53130000000,152656.55609999999
245740.42899999768,147750.60159999877,FS91C,245740.42900000000,147750.60159999999
250738.9529,147658.08819999918,FS91D,250738.95290000000,147658.08820000000
246018.49599999934,162746.398499999,FS92A,246018.49600000001,162746.39850000001
251017.05380000174,162653.52380000055,FS92B,251017.05379999999,162653.52380000000
245925.68819999695,157747.78759999946,FS92C,245925.68820000000,157747.78760000001
250924.23149999976,157655.03350000083,FS92D,250924.23149999999,157655.03349999999
246111.42310000211,167745.02529999986,FS93C,246111.42310000001,167745.02530000001
246390.92080000043,182741.03229999915,FS94A,246390.92079999999,182741.03229999999
246297.63530000299,177742.33909999952,FS94C,246297.63529999999,177742.33910000001
246577.85149999708,192738.50670000166,FS95A,246577.85149999999,192738.50670000000
246484.32609999925,187739.753800001,FS95C,246484.32610000001,187739.75380000001
246765.2629000023,202736.11910000071,FS96A,246765.26290000000,202736.11910000001
251764.04640000314,202642.27340000123,FS96B,251764.04639999999,202642.27340000001
246671.49700000137,197737.29410000145,FS96C,246671.49700000000,197737.29410000000
251670.24149999768,197643.57039999962,FS96D,251670.24150000000,197643.57040000000
246859.14930000156,207734.98470000178,FS97C,246859.14929999999,207734.98470000000
251857.9749,207641.01680000126,FS97D,251857.97490000000,207641.01680000001
157422.6230000034,239423.04830000177,FT00C,157422.62299999999,239423.04829999999
162423.48089999706,239329.49280000106,FT00D,162423.48090000000,239329.49280000001
172424.98749999702,239142.18690000102,FT10D,172424.98749999999,239142.18690000000
177519.4525000006,244049.07389999926,FT20A,177519.45250000001,244049.07389999999
182520.08320000023,243955.17920000106,FT20B,182520.08319999999,243955.17920000001
177425.63000000268,239048.4365000017,FT20C,177425.63000000000,239048.43650000001
182426.19449999928,238954.62150000036,FT20D,182426.19450000001,238954.62150000001
187426.67779999971,238860.74190000072,FT30C,187426.67780000000,238860.74189999999
192427.07689999789,238766.79789999872,FT30D,192427.07689999999,238766.79790000001
197521.47500000149,243673.08960000053,FT40A,197521.47500000001,243673.08960000001
197427.38849999756,238672.78959999979,FT40C,197427.38850000000,238672.78959999999
202427.6096,238578.71719999984,FT40D,202427.60960000000,238578.71720000001
253641.95560000092,32599.242499999702,GQ09A,253641.95559999999,32599.24250000000
258640.8926,32509.575699999928,GQ09B,258640.89259999999,32509.57570000000
253552.31669999659,27600.212000001222,GQ09C,253552.31670000000,27600.21200000000
258551.31870000064,27510.667399998754,GQ09D,258551.31870000000,27510.66740000000
253821.59640000015,42597.116700001061,GR00A,253821.59640000001,42597.11670000000
258820.41250000149,42507.204599998891,GR00B,258820.41250000001,42507.20460000000
253731.71549999714,37598.209800001234,GR00C,253731.71549999999,37598.20980000000
258730.59049999714,37508.420400001109,GR00D,258730.59049999999,37508.42040000000
254001.7220999971,52594.761500000954,GR01A,254001.72210000001,52594.76150000000
253911.59860000014,47595.966299999505,GR01C,253911.59860000000,47595.96630000000
258910.35869999975,47505.931400001049,GR01D,258910.35870000001,47505.93140000000
254182.33410000056,62592.200899999589,GR02A,254182.33410000001,62592.20090000000
254363.43370000273,72589.459199998528,GR03A,254363.43369999999,72589.45920000000
254545.02220000327,82586.560499999672,GR04A,254545.02220000001,82586.56050000001
259543.47529999912,82495.661200001836,GR04B,259543.47529999999,82495.66120000000
254454.16669999808,77588.028000000864,GR04C,254454.16670000000,77588.02800000001
254727.10069999844,92583.52899999917,GR05A,254727.10070000001,92583.52900000000
259725.4934,92492.381200000644,GR05B,259725.49340000001,92492.38120000000
254636.00010000169,87585.059799998999,GR05C,254636.00010000000,87585.05980000000
259634.42149999738,87494.036400001496,GR05D,259634.42150000000,87494.03640000000
254909.67090000212,102580.3889000006,GR06A,254909.67090000000,102580.38890000001
259908.01510000229,102488.99199999869,GR06B,259908.01509999999,102488.99200000000
254818.32429999858,97581.971000000834,GR06C,254818.32430000001,97581.97100000001
259816.69120000303,97490.698699999601,GR06D,259816.69120000000,97490.69869999999
255092.73380000144,112577.16459999979,GR07A,255092.73379999999,112577.16460000000
260091.04200000316,112485.51799999923,GR07B,260091.04199999999,112485.51800000000
255001.14069999754,107578.78579999879,GR07C,255001.14069999999,107578.78580000000
259999.4653000012,107487.26410000026,GR07D,259999.46530000001,107487.26410000000
255276.29100000113,122573.8805,GR08A,255276.29100000000,122573.88050000000
260274.57509999722,122481.98330000043,GR08B,260274.57509999999,122481.98330000001
255184.45059999824,117575.52849999815,GR08C,255184.45060000001,117575.52850000000
260182.74509999901,117483.75670000166,GR08D,260182.74510000000,117483.75670000000
255460.34380000085,132570.56080000103,GR09A,255460.34380000000,132570.56080000001
260458.61609999835,132478.41250000149,GR09B,260458.61610000001,132478.41250000001
255368.255400002,127572.22349999845,GR09C,255368.25539999999,127572.22349999999
260366.53199999779,127480.20089999959,GR09D,260366.53200000001,127480.20090000000
263819.10440000147,42417.35000000149,GR10A,263819.10440000001,42417.35000000000
264428.2174,92406.647900000215,GR15A,264428.21740000002,92406.64790000000
264409.45340000093,102406.6974,GR16A,264409.45340000000,102406.69740000000
264418.80349999666,97406.681699998677,GR16C,264418.80349999998,97406.68170000000
264390.94529999793,112406.68719999865,GR17A,264390.94530000002,112406.68720000000
264400.16730000079,107406.69819999859,GR17C,264400.16729999997,107406.69820000000
264372.69340000302,122406.64139999822,GR18A,264372.69339999999,122406.64139999999
264381.7872999981,117406.66719999909,GR18C,264381.78730000003,117406.66720000000
264354.69810000062,132406.58460000157,GR19A,264354.69809999998,132406.58460000000
264363.66359999776,127406.61279999837,GR19C,264363.66360000003,127406.61280000000
255644.89350000024,142567.23009999841,GS00A,255644.89350000001,142567.23009999999
260643.16610000283,142474.82979999855,GS00B,260643.16610000000,142474.82980000001
255552.55640000105,137568.89530000091,GS00C,255552.55640000000,137568.89530000000
260550.8273999989,137476.62110000104,GS00D,260550.82740000001,137476.62109999999
255829.94150000066,152563.91279999912,GS01A,255829.94149999999,152563.91279999999
260828.22680000216,152471.2599,GS01B,260828.22680000000,152471.25990000000
255737.35509999841,147565.56819999963,GS01C,255737.35509999999,147565.56820000001
260735.63260000199,147473.04179999977,GS01D,260735.63260000001,147473.04180000001
256015.48929999769,162560.63329999894,GS02A,256015.48929999999,162560.63329999999
261013.7995999977,162467.72729999945,GS02B,261013.79960000000,162467.72730000000
255922.6529000029,157562.26680000126,GS02C,255922.65289999999,157562.26680000001
260920.94910000265,157469.48739999905,GS02D,260920.94910000000,157469.48740000001
264336.96000000089,142406.54120000079,GS10A,264336.96000000002,142406.54120000001
264345.7968999967,137406.55970000103,GS10C,264345.79690000002,137406.55970000001
264319.47940000147,152406.53599999845,GS11A,264319.47940000001,152406.53599999999
264328.18739999831,147406.53229999915,GS11C,264328.18740000000,147406.53229999999
264302.25670000166,162406.59340000153,GS12A,264302.25670000003,162406.59340000001
264310.83579999954,157406.55539999902,GS12C,264310.83580000000,157406.55540000001
268867.5150000006,92506.441899999976,KA85B,268867.51500000001,92506.44190000001
268446.83780000359,102497.6596999988,KA86B,268446.83779999998,102497.65970000000
268657.2079000026,97502.061299998313,KA86D,268657.20789999998,97502.06130000000
268025.9076000005,112488.80640000105,KA87B,268025.90759999998,112488.80640000000
268236.40439999849,107493.24040000141,KA87D,268236.40440000000,107493.24040000000
267604.72299999744,122479.90630000085,KA88B,267604.72300000000,122479.90630000000
267815.3471999988,117484.3607,KA88D,267815.34720000002,117484.36070000000
267183.28239999712,132470.9840000011,KA89B,267183.28240000003,132470.98400000000
267394.03480000049,127475.44640000165,KA89D,267394.03480000002,127475.44640000000
273507.07280000299,92795.323899999261,KA95A,273507.07280000002,92795.32390000000
278496.63239999861,93106.022700000554,KA95B,278496.63240000000,93106.02270000000
272885.45650000125,102774.25869999826,KA96A,272885.45649999997,102774.25870000001
277874.95669999719,103085.20439999923,KA96B,277874.95669999998,103085.20440000000
273196.32720000297,97784.806200001389,KA96C,273196.32720000000,97784.80620000001
278185.85549999774,98095.628299999982,KA96D,278185.85550000001,98095.62830000000
272263.33900000155,112753.08639999852,KA97A,272263.33899999998,112753.08640000000
277252.7920999974,113064.28029999882,KA97B,277252.79210000002,113064.28030000000
272574.4606000036,107763.68439999968,KA97C,272574.46059999999,107763.68440000000
277563.93569999933,108074.75409999862,KA97D,277563.93569999997,108074.75410000001
271640.71800000221,122731.83130000159,KA98A,271640.71799999999,122731.83130000001
276630.13610000163,123043.27459999919,KA98B,276630.13610000000,123043.27460000000
271952.09160000086,117742.46770000085,KA98C,271952.09159999999,117742.46769999999
276941.52570000291,118053.78610000014,KA98D,276941.52570000000,118053.78610000000
271017.59099999815,132710.51779999956,KA99A,271017.59100000001,132710.51780000000
276006.98619999737,133022.21159999818,KA99B,276006.98619999998,133022.21160000001
271329.21790000051,127721.18039999902,KA99C,271329.21789999999,127721.18040000000
276318.6230000034,128032.74879999831,KA99D,276318.62300000002,128032.74880000000
266761.58439999819,142462.06399999931,KB80B,266761.58439999999,142462.06400000001
266972.46570000052,137466.52219999954,KB80D,266972.46570000000,137466.52220000001
266339.62740000337,152453.17049999908,KB81B,266339.62740000000,152453.17050000001
266550.63840000331,147457.61239999905,KB81D,266550.63840000000,147457.61240000001
265917.40980000049,162444.32840000093,KB82B,265917.40980000002,162444.32840000000
266128.55120000243,157448.7415000014,KB82D,266128.55119999999,157448.74150000000
270393.95549999923,142689.17009999976,KB90A,270393.95549999998,142689.17009999999
275383.34000000358,143001.11569999903,KB90B,275383.34000000003,143001.11569999999
270705.83690000325,137699.84670000151,KB90C,270705.83689999999,137699.84669999999
275695.22529999912,138011.66620000079,KB90D,275695.22529999999,138011.66620000001
269769.80900000036,152667.81260000169,KB91A,269769.80900000001,152667.81260000000
274759.19510000199,152980.01130000129,KB91B,274759.19510000001,152980.01130000001
270081.9463,147678.49100000039,KB91C,270081.94630000001,147678.49100000001
275071.3301,147990.56300000101,KB91D,275071.33010000002,147990.56299999999
269145.14909999818,162646.46970000118,KB92A,269145.14909999998,162646.46969999999
269457.54339999706,157657.13769999892,KB92C,269457.54340000002,157657.13769999999
274446.934799999,157969.46350000054,KB92D,274446.93479999999,157969.46350000001
282864.57919999957,103396.17669999972,LA06A,282864.57919999998,103396.17670000000
282242.36810000241,113375.49460000172,LA07A,282242.36810000002,113375.49460000001
287232.06379999965,113686.72899999842,LA07B,287232.06380000000,113686.72900000001
282553.53339999914,108385.84730000049,LA07C,282553.53340000001,108385.84729999999
287543.25060000271,108696.96350000054,LA07D,287543.25060000003,108696.96350000000
281619.67759999633,123354.73220000044,LA08A,281619.67760000000,123354.73220000000
286609.33950000256,123666.20380000025,LA08B,286609.33950000000,123666.20380000000
281931.0829000026,118365.12189999968,LA08C,281931.08289999998,118365.12190000000
286920.7602000013,118676.47480000183,LA08D,286920.76020000002,118676.47480000000
280996.5055000037,133333.91369999945,LA09A,280996.50550000003,133333.91370000000
285986.14570000023,133645.62370000035,LA09B,285986.14569999999,133645.62370000000
281308.15190000087,128344.3284999989,LA09C,281308.15190000000,128344.32850000000
286297.8015,128655.91910000145,LA09D,286297.80150000000,128655.91910000000
292221.87629999965,113997.98330000043,LA17A,292221.87630000000,113997.98330000001
297211.80259999633,114309.25699999928,LA17B,297211.80260000000,114309.25700000000
291599.11879999936,123977.68910000101,LA18A,291599.11880000000,123977.68910000000
291910.55460000038,118987.84439999983,LA18C,291910.55459999997,118987.84440000000
296900.46299999952,119299.23050000146,LA18D,296900.46299999999,119299.23050000001
290975.90399999917,133957.34129999951,LA19A,290975.90399999998,133957.34130000000
291287.56870000064,128967.52039999887,LA19C,291287.56870000000,128967.52039999999
280372.84920000285,143313.0634999983,LB00A,280372.84920000000,143313.06349999999
285362.48009999841,143625.01309999824,LB00B,285362.48009999999,143625.01310000001
280684.73799999803,138323.49100000039,LB00C,280684.73800000001,138323.49100000001
279748.70639999956,153292.20600000024,LB01A,279748.70640000002,153292.20600000001
280060.83879999816,148302.63410000131,LB01C,280060.83880000003,148302.63410000000
285050.46949999779,148614.704,LB01D,285050.46950000001,148614.70400000000
