scientificName,accessRights,datasetName,ownerInstitutionCode,basisOfREcord,countryCode,geodeticDatum,kingdom,eventDate,year,locality,localityLatitude,LocalityLongitude,municipality,recordedBy,sex,lifestage,occurrenceID,georeferenceRemarks,decimalLongitude,decimalLatitude
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,2/10/1936,1936,,,,Moorsel,Antoine Ball,Female,Adult,RBINS:modirisk:collection:862,centroid of respective UTM square given,4.102797298459452,50.92892297322338
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,2/10/1936,1936,,,,Moorsel,Antoine Ball,Male,Adult,RBINS:modirisk:collection:863,centroid of respective UTM square given,4.102797298459452,50.92892297322338
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,2/10/1936,1936,,,,Moorsel,Antoine Ball,Male,Adult,RBINS:modirisk:collection:864,centroid of respective UTM square given,4.102797298459452,50.92892297322338
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,2/10/1942,1942,Forêt de Soignes (Vallon des Puits),,, ,R. Tollet,Female,Adult,RBINS:modirisk:collection:865,centroid of respective UTM square given,4.30988339942558,50.70195190564638
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,2/9/1941,1941,Forêt de Soignes (Rouge-Cloître),,, ,Jean Kekenbosch,Female,Adult,RBINS:modirisk:collection:866,centroid of respective UTM square given,4.455625713577015,50.83512448461186
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,2/9/1949,1949,"Mirwart, Bords du Parfondry",,,Saint-Hubert,R. Tollet,Female,Adult,RBINS:modirisk:collection:867,centroid of respective UTM square given,5.270244038394412,50.057565282986666
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,20/10/1941,1941,Sint-Amandsberg,,,Gent,J. Verbeke,Female,Adult,RBINS:modirisk:collection:868,centroid of respective UTM square given,3.7492658563690693,51.06661661343593
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,20/3/1973,1973,,,,Hoboken,L. Marnef,Female,Adult,RBINS:modirisk:collection:869,centroid of respective UTM square given,4.323857595380179,51.19641288299004
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,20/6/1926,1926,Postel,,,Mol,Guilliaume Severin,Male,Adult,RBINS:modirisk:collection:870,centroid of respective UTM square given,5.186294567506461,51.27340790203188
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,20/7/1967,1967,,,,Watermaal,E. Janmoulle,Female,Adult,RBINS:modirisk:collection:871,centroid of respective UTM square given,4.383313667769996,50.79103769697872
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,20/8/1942,1942,"Engihoul, Grande cave d' Engihoul (B.5)",,,Engis,A. Collart,Female,Adult,RBINS:modirisk:collection:872,centroid of respective UTM square given,5.364426665386385,50.55040816748643
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,20/8/1948,1948,"Mirwart, Bords de la Lomme",,,Saint-Hubert,R. Tollet,Male,Adult,RBINS:modirisk:collection:873,centroid of respective UTM square given,5.270244038394412,50.057565282986666
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,20/8/1948,1948,"Mirwart, Bords de la Lomme",,,Saint-Hubert,R. Tollet,Male,Adult,RBINS:modirisk:collection:874,centroid of respective UTM square given,5.270244038394412,50.057565282986666
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,20/8/1948,1948,"Mirwart, Bords du Parfondry",,,Saint-Hubert,R. Tollet,Female,Adult,RBINS:modirisk:collection:875,centroid of respective UTM square given,5.270244038394412,50.057565282986666
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,20/9/1951,1951,"Hautes-Fagnes, Chédires C",,, ,A. Collart,Male,Adult,RBINS:modirisk:collection:876,centroid of respective UTM square given,6.021724661417737,50.446360554788484
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,21/7/1922,1922,Abdij van Postel,,,Mol,Guilliaume Severin,Female,Adult,RBINS:modirisk:collection:877,centroid of respective UTM square given,5.186294567506461,51.27340790203188
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,21/7/1922,1922,Abdij van Postel,,,Mol,Guilliaume Severin,Female,Adult,RBINS:modirisk:collection:878,centroid of respective UTM square given,5.186294567506461,51.27340790203188
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,21/7/1922,1922,Abdij van Postel,,,Mol,Guilliaume Severin,Male,Adult,RBINS:modirisk:collection:879,centroid of respective UTM square given,5.186294567506461,51.27340790203188
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,21/7/1938,1938,,,,Moorsel,Antoine Ball,Female,Adult,RBINS:modirisk:collection:880,centroid of respective UTM square given,4.102797298459452,50.92892297322338
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,21/7/1938,1938,,,,Moorsel,Antoine Ball,Male,Adult,RBINS:modirisk:collection:881,centroid of respective UTM square given,4.102797298459452,50.92892297322338
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,21/7/1938,1938,,,,Moorsel,Antoine Ball,Male,Adult,RBINS:modirisk:collection:882,centroid of respective UTM square given,4.102797298459452,50.92892297322338
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,21/7/1938,1938,,,,Moorsel,Antoine Ball,Female,Adult,RBINS:modirisk:collection:883,centroid of respective UTM square given,4.102797298459452,50.92892297322338
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,21/8/1942,1942,Forêt de Soignes (Fond Saint-Corneille),,, ,R. Tollet,Female,Adult,RBINS:modirisk:collection:884,centroid of respective UTM square given,4.45283584283968,50.74522524612749
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,21/8/1942,1942,Forêt de Soignes (Fond Saint-Corneille),,, ,R. Tollet,Male,Adult,RBINS:modirisk:collection:885,centroid of respective UTM square given,4.45283584283968,50.74522524612749
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,21/9/1951,1951,Le Roannay,,,Francorchamps,A. Collart,Female,Adult,RBINS:modirisk:collection:886,centroid of respective UTM square given,5.979047768999941,50.446340741671165
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,22/11/1942,1942,Gr. de Juzaine (B.56),,,Bomal,A. Collart,Female,Adult,RBINS:modirisk:collection:887,centroid of respective UTM square given,5.495966603428016,50.36776256450921
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,22/11/1942,1942,Trou sans Nom (B.30),,,Izier,A. Collart,Female,Adult,RBINS:modirisk:collection:888,centroid of respective UTM square given,5.566201593869117,50.36623317650075
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,22/12/1936,1936,Grotte de Goyet,,,Gesves,A. Collart,Female,Adult,RBINS:modirisk:collection:889,centroid of respective UTM square given,5.076399926113294,50.420986215020136
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,22/3/1959,1959,,,,Hoboken,L. Marnef,Female,Adult,RBINS:modirisk:collection:890,centroid of respective UTM square given,4.323857595380179,51.19641288299004
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,22/4/1942,1942,Forêt de Soignes (Rouge-Cloître),,, ,A. Collart,Female,Adult,RBINS:modirisk:collection:891,centroid of respective UTM square given,4.455625713577015,50.83512448461186
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,22/8/1922,1922,Postel,,,Mol,Guilliaume Severin,Female,Adult,RBINS:modirisk:collection:892,centroid of respective UTM square given,5.186294567506461,51.27340790203188
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,22/8/1922,1922,Postel,,,Mol,Guilliaume Severin,Female,Adult,RBINS:modirisk:collection:893,centroid of respective UTM square given,5.186294567506461,51.27340790203188
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,22/8/1922,1922,Postel,,,Mol,Guilliaume Severin,Male,Adult,RBINS:modirisk:collection:894,centroid of respective UTM square given,5.186294567506461,51.27340790203188
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,22/8/1922,1922,Postel,,,Mol,Guilliaume Severin,Male,Adult,RBINS:modirisk:collection:895,centroid of respective UTM square given,5.186294567506461,51.27340790203188
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,22/8/1922,1922,Postel,,,Mol,Guilliaume Severin,Male,Adult,RBINS:modirisk:collection:896,centroid of respective UTM square given,5.186294567506461,51.27340790203188
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,22/8/1945,1945,"Onoz - Spy, Gr. de la Gare (B.52)",,,Jemeppe-sur-Sambre,A. Collart,Female,Adult,RBINS:modirisk:collection:897,centroid of respective UTM square given,4.65586093674589,50.472703517590254
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,23/3/1972,1972,,,,Hoboken,L. Marnef,Female,Adult,RBINS:modirisk:collection:898,centroid of respective UTM square given,4.323857595380179,51.19641288299004
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,23/4/2007,2007,Karperstraat,,,Gent,Rien De Keyser,Female,Adult,RBINS:modirisk:collection:899,centroid of respective UTM square given,3.7492658563690693,51.06661661343593
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,23/7/1941,1941,Forêt de Soignes (Rouge-Cloître),,, ,A. Collart,Male,Adult,RBINS:modirisk:collection:900,centroid of respective UTM square given,4.455625713577015,50.83512448461186
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,23/7/1943,1943,Furfooz (Chantoir des Nutons),,,Dinant,A. Collart,Female,Adult,RBINS:modirisk:collection:901,centroid of respective UTM square given,4.9284223556490465,50.24364443505744
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,23/7/1953,1953,,,,Hoboken,L. Marnef,Female,Adult,RBINS:modirisk:collection:902,centroid of respective UTM square given,4.323857595380179,51.19641288299004
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,23/8/1942,1942,Grande carriére 1 du Bois de Lives (B.53),,,Lives-sur-Meuse,A. Collart,Female,Adult,RBINS:modirisk:collection:903,centroid of respective UTM square given,4.937550532085763,50.46835379227123
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,23/9/1933,1933,Grotte carriére,,,Petit-Lanaye,A. Collart,Female,Adult,RBINS:modirisk:collection:904,centroid of respective UTM square given,5.659102106211528,50.76892155383404
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,23/9/1949,1949,Nonceveux (Ninglinspo),,,Aywaille,R. Tollet,Female,Adult,RBINS:modirisk:collection:905,centroid of respective UTM square given,5.782127534783787,50.451219079461126
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,23/9/1949,1949,Nonceveux (Ninglinspo),,,Aywaille,R. Tollet,Male,Adult,RBINS:modirisk:collection:906,centroid of respective UTM square given,5.782127534783787,50.451219079461126
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,24/4/1943,1943,"Heyd, Grotte de Hohière (B.21)",,,Durbuy,A. Collart,Female,Adult,RBINS:modirisk:collection:907,centroid of respective UTM square given,5.4936115701159025,50.32283766272208
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,24/6/1943,1943,,,,Huccorgne,R. Tollet,Female,Adult,RBINS:modirisk:collection:908,centroid of respective UTM square given,5.152853994998198,50.55451357101172
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,24/7/1942,1942,Forêt de Soignes (sentier Les trois Fontaines),,, ,R. Tollet,Female,Adult,RBINS:modirisk:collection:909,centroid of respective UTM square given,4.30988339942558,50.70195190564638
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,24/7/1942,1942,Forêt de Soignes (sentier Les trois Fontaines),,, ,R. Tollet,Male,Adult,RBINS:modirisk:collection:910,centroid of respective UTM square given,4.30988339942558,50.70195190564638
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,24/7/1942,1942,Forêt de Soignes (Rouge-Cloître),,, ,R. Tollet,Male,Adult,RBINS:modirisk:collection:911,centroid of respective UTM square given,4.455625713577015,50.83512448461186
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,24/7/1952,1952,Rouge-Cloître,,,Oudergem,P. Gravez,Male,Adult,RBINS:modirisk:collection:912,centroid of respective UTM square given,4.455625713577015,50.83512448461186
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,25/10/1932,1932,Locaux de la S.E.B.,,,Brussel,,Female,Adult,RBINS:modirisk:collection:913,centroid of respective UTM square given,4.384642333258973,50.83598850241617
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,25/11/1951,1951,"Tilff, Grotte Sainte-Anne (B.25)",,,Esneux,R. Tollet,Female,Adult,RBINS:modirisk:collection:914,centroid of respective UTM square given,5.575947818614454,50.54591875166195
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,25/3/1921,1921,,,,Wemmel,G.L. De Buyst,Female,Adult,RBINS:modirisk:collection:915,centroid of respective UTM square given,4.316186448050716,50.92671245908811
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,25/6/1943,1943,Bossiére,,,Gembloux,A. Collart,Female,Adult,RBINS:modirisk:collection:916,centroid of respective UTM square given,4.727929022426277,50.51662593904192
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,25/6/1943,1943,Bossiére,,,Gembloux,A. Collart,Male,Adult,RBINS:modirisk:collection:917,centroid of respective UTM square given,4.727929022426277,50.51662593904192
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,25/8/1933,1933,,,,Brussel,A. Collart,Male,Adult,RBINS:modirisk:collection:918,centroid of respective UTM square given,4.384642333258973,50.83598850241617
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,25/8/1950,1950,Bois de Cerfontaine (l'Eau d'Heure),,,Cerfontaine,R. Tollet,Female,Adult,RBINS:modirisk:collection:919,centroid of respective UTM square given,4.435044231659321,50.16084351961743
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,25/9/1933,1933,Grotte carriére inférieure,,,Lanaye,A. Collart,Male,Adult,RBINS:modirisk:collection:920,centroid of respective UTM square given,5.661653446366415,50.813837147245536
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,25/9/1936,1936,,,,Moorsel,Antoine Ball,Female,Adult,RBINS:modirisk:collection:921,centroid of respective UTM square given,4.102797298459452,50.92892297322338
Culex pipiens,http://www.inbo.be/en/norms-for-data-use,MODIRISK:RBINS Diptera: Culicidae Collection,RBINS,PreservedSpecimen,BE,WGS84,Animalia,25/9/1936,1936,,,,Moorsel,Antoine Ball,Male,Adult,RBINS:modirisk:collection:922,centroid of respective UTM square given,4.102797298459452,50.92892297322338
