occurrenceID,eventID,subsiteCode,lifeStage,genus,scientificName,sex,individualCount,IdentifiedBy,siteCode,samplingProtocol1,samplingProtocol,TrapCode,eventDate,verbatimEventDate,locality,municipality,decimalLongitude,decimalLatitude
EM403,M1M003W36,noCode,unknown,Culex,Culex pipiens,female,1,Isra,M1,MosquitoMagnet,LatinSquare,M003,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Forest next to industrial area 'Op de Berg',Maasmechelen,"5,619013","50,996013"
EM404,M1M003W36,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,M1,MosquitoMagnet,LatinSquare,M003,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Forest next to industrial area 'Op de Berg',Maasmechelen,"5,619013","50,996013"
EM405,M1M003W36,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,M1,MosquitoMagnet,LatinSquare,M003,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Forest next to industrial area 'Op de Berg',Maasmechelen,"5,619013","50,996013"
EM406,M1M003W36,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,M1,MosquitoMagnet,LatinSquare,M003,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Forest next to industrial area 'Op de Berg',Maasmechelen,"5,619013","50,996013"
EM407,M1M003W36,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,M1,MosquitoMagnet,LatinSquare,M003,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Forest next to industrial area 'Op de Berg',Maasmechelen,"5,619013","50,996013"
EM408,M1M003W36,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,M1,MosquitoMagnet,LatinSquare,M003,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Forest next to industrial area 'Op de Berg',Maasmechelen,"5,619013","50,996013"
EM409,M1M003W36,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,M1,MosquitoMagnet,LatinSquare,M003,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Forest next to industrial area 'Op de Berg',Maasmechelen,"5,619013","50,996013"
EM410,M1M003W36,noCode,unknown,Culex,Culex pipiens,female,1,Isra,M1,MosquitoMagnet,LatinSquare,M003,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Forest next to industrial area 'Op de Berg',Maasmechelen,"5,619013","50,996013"
EM411,M1M003W36,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,M1,MosquitoMagnet,LatinSquare,M003,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Forest next to industrial area 'Op de Berg',Maasmechelen,"5,619013","50,996013"
EM412,M1M003W36,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,M1,MosquitoMagnet,LatinSquare,M003,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Forest next to industrial area 'Op de Berg',Maasmechelen,"5,619013","50,996013"
EM413,M1M003W36,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,M1,MosquitoMagnet,LatinSquare,M003,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Forest next to industrial area 'Op de Berg',Maasmechelen,"5,619013","50,996013"
EM414,M1M003W36,noCode,unknown,Culex,Culex pipiens,male,1,Isra,M1,MosquitoMagnet,LatinSquare,M003,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Forest next to industrial area 'Op de Berg',Maasmechelen,"5,619013","50,996013"
EM415,M1M003W36,noCode,unknown,Culex,Culex pipiens/torrentium?,male,1,Isra,M1,MosquitoMagnet,LatinSquare,M003,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Forest next to industrial area 'Op de Berg',Maasmechelen,"5,619013","50,996013"
EM416,M1M003W36,noCode,unknown,Culex,Culex pipiens/torrentium?,male,1,Isra,M1,MosquitoMagnet,LatinSquare,M003,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Forest next to industrial area 'Op de Berg',Maasmechelen,"5,619013","50,996013"
EM417,M1M003W36,noCode,unknown,Culex,Culex pipiens/torrentium?,male,1,Isra,M1,MosquitoMagnet,LatinSquare,M003,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Forest next to industrial area 'Op de Berg',Maasmechelen,"5,619013","50,996013"
EM418,M1M003W36,noCode,unknown,Culex,Culex pipiens/torrentium?,male,1,Isra,M1,MosquitoMagnet,LatinSquare,M003,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Forest next to industrial area 'Op de Berg',Maasmechelen,"5,619013","50,996013"
EM419,M1M003W36,noCode,unknown,Anopheles,Anopheles maculipennis/messae?,male,1,Isra,M1,MosquitoMagnet,LatinSquare,M003,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Forest next to industrial area 'Op de Berg',Maasmechelen,"5,619013","50,996013"
EM420,M1M003W36,noCode,unknown,Aedes,Aedes koreicus,female,1,Isra,M1,MosquitoMagnet,LatinSquare,M003,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Forest next to industrial area 'Op de Berg',Maasmechelen,"5,619013","50,996013"
EM421,M1M003W36,noCode,unknown,Aedes,Aedes koreicus,female,1,Isra,M1,MosquitoMagnet,LatinSquare,M003,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Forest next to industrial area 'Op de Berg',Maasmechelen,"5,619013","50,996013"
EM422,DIM014Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,DI,MosquitoMagnet,MMLP,M014,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Diroco International,Houthalen-Helchteren,"5,398155","51,039147"
EM423,DIM014Sep,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,DI,MosquitoMagnet,MMLP,M014,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Diroco International,Houthalen-Helchteren,"5,398155","51,039147"
EM424,DIM014Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,DI,MosquitoMagnet,MMLP,M014,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Diroco International,Houthalen-Helchteren,"5,398155","51,039147"
EM425,DIM014Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,DI,MosquitoMagnet,MMLP,M014,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Diroco International,Houthalen-Helchteren,"5,398155","51,039147"
EM426,DIM014Sep,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,DI,MosquitoMagnet,MMLP,M014,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Diroco International,Houthalen-Helchteren,"5,398155","51,039147"
EM427,DIM014Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,DI,MosquitoMagnet,MMLP,M014,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Diroco International,Houthalen-Helchteren,"5,398155","51,039147"
EM428,DIM014Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,DI,MosquitoMagnet,MMLP,M014,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Diroco International,Houthalen-Helchteren,"5,398155","51,039147"
EM429,DIM014Sep,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,DI,MosquitoMagnet,MMLP,M014,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Diroco International,Houthalen-Helchteren,"5,398155","51,039147"
EM430,DIM014Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,DI,MosquitoMagnet,MMLP,M014,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Diroco International,Houthalen-Helchteren,"5,398155","51,039147"
EM431,DIM014Sep,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,DI,MosquitoMagnet,MMLP,M014,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Diroco International,Houthalen-Helchteren,"5,398155","51,039147"
EM432,DIM014Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,DI,MosquitoMagnet,MMLP,M014,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Diroco International,Houthalen-Helchteren,"5,398155","51,039147"
EM433,DIM014Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,DI,MosquitoMagnet,MMLP,M014,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Diroco International,Houthalen-Helchteren,"5,398155","51,039147"
EM434,DIM014Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,DI,MosquitoMagnet,MMLP,M014,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Diroco International,Houthalen-Helchteren,"5,398155","51,039147"
EM435,DIM014Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,DI,MosquitoMagnet,MMLP,M014,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Diroco International,Houthalen-Helchteren,"5,398155","51,039147"
EM436,DIM014Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,DI,MosquitoMagnet,MMLP,M014,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Diroco International,Houthalen-Helchteren,"5,398155","51,039147"
EM437,DIM014Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,DI,MosquitoMagnet,MMLP,M014,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Diroco International,Houthalen-Helchteren,"5,398155","51,039147"
EM438,DIM014Sep,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,DI,MosquitoMagnet,MMLP,M014,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Diroco International,Houthalen-Helchteren,"5,398155","51,039147"
EM439,DIM014Sep,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,DI,MosquitoMagnet,MMLP,M014,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Diroco International,Houthalen-Helchteren,"5,398155","51,039147"
EM440,DIM014Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,DI,MosquitoMagnet,MMLP,M014,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Diroco International,Houthalen-Helchteren,"5,398155","51,039147"
EM441,DIM014Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,DI,MosquitoMagnet,MMLP,M014,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Diroco International,Houthalen-Helchteren,"5,398155","51,039147"
EM442,DIM014Sep,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,DI,MosquitoMagnet,MMLP,M014,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Diroco International,Houthalen-Helchteren,"5,398155","51,039147"
EM443,DIM014Sep,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,DI,MosquitoMagnet,MMLP,M014,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Diroco International,Houthalen-Helchteren,"5,398155","51,039147"
EM444,ATM013Sep,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,AT,MosquitoMagnet,MMLP,M013,2012/9/4 0:00:00,2012/9/4 0:00:00/2012/9/11 0:00:00,Tyres ATB banden,Beveren,"4,193505","51,213511"
EM445,ATM013Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,AT,MosquitoMagnet,MMLP,M013,2012/9/4 0:00:00,2012/9/4 0:00:00/2012/9/11 0:00:00,Tyres ATB banden,Beveren,"4,193505","51,213511"
EM446,ATM013Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,AT,MosquitoMagnet,MMLP,M013,2012/9/4 0:00:00,2012/9/4 0:00:00/2012/9/11 0:00:00,Tyres ATB banden,Beveren,"4,193505","51,213511"
EM447,ATM013Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,AT,MosquitoMagnet,MMLP,M013,2012/9/4 0:00:00,2012/9/4 0:00:00/2012/9/11 0:00:00,Tyres ATB banden,Beveren,"4,193505","51,213511"
EM448,ATM013Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,AT,MosquitoMagnet,MMLP,M013,2012/9/4 0:00:00,2012/9/4 0:00:00/2012/9/11 0:00:00,Tyres ATB banden,Beveren,"4,193505","51,213511"
EM449,ATM013Sep,noCode,unknown,Anopheles,Anopheles plumbeus,female,1,Isra,AT,MosquitoMagnet,MMLP,M013,2012/9/4 0:00:00,2012/9/4 0:00:00/2012/9/11 0:00:00,Tyres ATB banden,Beveren,"4,193505","51,213511"
EM450,ATM013Sep,noCode,unknown,Anopheles,Anopheles plumbeus,female,1,Isra,AT,MosquitoMagnet,MMLP,M013,2012/9/4 0:00:00,2012/9/4 0:00:00/2012/9/11 0:00:00,Tyres ATB banden,Beveren,"4,193505","51,213511"
EM451,ATM013Sep,noCode,unknown,Anopheles,Anopheles plumbeus,female,1,Isra,AT,MosquitoMagnet,MMLP,M013,2012/9/4 0:00:00,2012/9/4 0:00:00/2012/9/11 0:00:00,Tyres ATB banden,Beveren,"4,193505","51,213511"
EM452,ATM013Sep,noCode,unknown,Anopheles,Anopheles plumbeus,male,2,Isra,AT,MosquitoMagnet,MMLP,M013,2012/9/4 0:00:00,2012/9/4 0:00:00/2012/9/11 0:00:00,Tyres ATB banden,Beveren,"4,193505","51,213511"
EM453,ALM019Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,AL,MosquitoMagnet,MMLP,M019,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Airport Liège,Grace-Hollogne,"5,431387","50,637785"
EM454,ALM019Sep,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,AL,MosquitoMagnet,MMLP,M019,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Airport Liège,Grace-Hollogne,"5,431387","50,637785"
EM455,ALM019Sep,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,AL,MosquitoMagnet,MMLP,M019,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Airport Liège,Grace-Hollogne,"5,431387","50,637785"
EM456,ALM019Sep,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,AL,MosquitoMagnet,MMLP,M019,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Airport Liège,Grace-Hollogne,"5,431387","50,637785"
EM457,ALM019Sep,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,AL,MosquitoMagnet,MMLP,M019,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Airport Liège,Grace-Hollogne,"5,431387","50,637785"
EM458,ALM019Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,AL,MosquitoMagnet,MMLP,M019,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Airport Liège,Grace-Hollogne,"5,431387","50,637785"
EM459,ALM019Sep,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,AL,MosquitoMagnet,MMLP,M019,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Airport Liège,Grace-Hollogne,"5,431387","50,637785"
EM460,ALM019Sep,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,AL,MosquitoMagnet,MMLP,M019,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Airport Liège,Grace-Hollogne,"5,431387","50,637785"
EM461,ALM019Sep,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,AL,MosquitoMagnet,MMLP,M019,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Airport Liège,Grace-Hollogne,"5,431387","50,637785"
EM462,ALM019Sep,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,AL,MosquitoMagnet,MMLP,M019,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Airport Liège,Grace-Hollogne,"5,431387","50,637785"
EM463,ALM019Sep,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,AL,MosquitoMagnet,MMLP,M019,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Airport Liège,Grace-Hollogne,"5,431387","50,637785"
EM464,VPM004Sep,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,VP,MosquitoMagnet,MMLP,M004,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,"5,259748","50,585328"
EM465,VPM004Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,VP,MosquitoMagnet,MMLP,M004,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,"5,259748","50,585328"
EM466,VPM004Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,VP,MosquitoMagnet,MMLP,M004,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,"5,259748","50,585328"
EM467,VPM004Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,VP,MosquitoMagnet,MMLP,M004,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,"5,259748","50,585328"
EM468,VPM004Sep,noCode,unknown,Culex,Culex torrentium,female,1,Isra,VP,MosquitoMagnet,MMLP,M004,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,"5,259748","50,585328"
EM469,VPM004Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,VP,MosquitoMagnet,MMLP,M004,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,"5,259748","50,585328"
EM470,VPM004Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,VP,MosquitoMagnet,MMLP,M004,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,"5,259748","50,585328"
EM471,VPM004Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,VP,MosquitoMagnet,MMLP,M004,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,"5,259748","50,585328"
EM472,VPM004Sep,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,VP,MosquitoMagnet,MMLP,M004,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,"5,259748","50,585328"
EM473,VPM004Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,VP,MosquitoMagnet,MMLP,M004,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,"5,259748","50,585328"
EM474,VPM004Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,VP,MosquitoMagnet,MMLP,M004,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,"5,259748","50,585328"
EM475,VPM004Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,VP,MosquitoMagnet,MMLP,M004,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,"5,259748","50,585328"
EM476,VPM004Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,VP,MosquitoMagnet,MMLP,M004,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,"5,259748","50,585328"
EM477,VPM004Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,VP,MosquitoMagnet,MMLP,M004,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,"5,259748","50,585328"
EM478,VPM004Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,VP,MosquitoMagnet,MMLP,M004,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,"5,259748","50,585328"
EM479,VPM004Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,VP,MosquitoMagnet,MMLP,M004,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,"5,259748","50,585328"
EM480,VPM004Sep,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,VP,MosquitoMagnet,MMLP,M004,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,"5,259748","50,585328"
EM481,VPM004Sep,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,VP,MosquitoMagnet,MMLP,M004,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,"5,259748","50,585328"
EM482,VPM004Sep,noCode,unknown,Culex,Culex pipiens,female,1,Isra,VP,MosquitoMagnet,MMLP,M004,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,"5,259748","50,585328"
EM483,VPM004Sep,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,VP,MosquitoMagnet,MMLP,M004,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,"5,259748","50,585328"
EM484,VPM004Sep,noCode,unknown,Culex,Culex pipiens,male,1,Isra,VP,MosquitoMagnet,MMLP,M004,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,"5,259748","50,585328"
EM485,VPM004Sep,noCode,unknown,Culex,Culex pipiens,male,1,Isra,VP,MosquitoMagnet,MMLP,M004,2012/9/5 0:00:00,2012/9/5 0:00:00/2012/9/12 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,"5,259748","50,585328"
EM486,EBM006Oct,noCode,unknown,Culex,Culex pipiens,female,1,Isra,EB,MosquitoMagnet,MMLP,M006,2012/10/2 0:00:00,2012/10/2 0:00:00/2012/10/9 0:00:00,Shelter Eurobonsai,Lochristi,"3,836114","51,112279"
EM487,EBM006Oct,noCode,unknown,Culex,Culex pipiens,female,1,Isra,EB,MosquitoMagnet,MMLP,M006,2012/10/2 0:00:00,2012/10/2 0:00:00/2012/10/9 0:00:00,Shelter Eurobonsai,Lochristi,"3,836114","51,112279"
EM488,EBM006Oct,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,EB,MosquitoMagnet,MMLP,M006,2012/10/2 0:00:00,2012/10/2 0:00:00/2012/10/9 0:00:00,Shelter Eurobonsai,Lochristi,"3,836114","51,112279"
EM489,EBM006Oct,noCode,unknown,Culex,Culex pipiens,female,1,Isra,EB,MosquitoMagnet,MMLP,M006,2012/10/2 0:00:00,2012/10/2 0:00:00/2012/10/9 0:00:00,Shelter Eurobonsai,Lochristi,"3,836114","51,112279"
EM490,EBM006Oct,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,EB,MosquitoMagnet,MMLP,M006,2012/10/2 0:00:00,2012/10/2 0:00:00/2012/10/9 0:00:00,Shelter Eurobonsai,Lochristi,"3,836114","51,112279"
EM491,EBM006Oct,noCode,unknown,Culex,Culex pipiens,female,1,Isra,EB,MosquitoMagnet,MMLP,M006,2012/10/2 0:00:00,2012/10/2 0:00:00/2012/10/9 0:00:00,Shelter Eurobonsai,Lochristi,"3,836114","51,112279"
EM492,EBM006Oct,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,EB,MosquitoMagnet,MMLP,M006,2012/10/2 0:00:00,2012/10/2 0:00:00/2012/10/9 0:00:00,Shelter Eurobonsai,Lochristi,"3,836114","51,112279"
EM493,EBM006Oct,noCode,unknown,Culex,Culex pipiens,female,1,Isra,EB,MosquitoMagnet,MMLP,M006,2012/10/2 0:00:00,2012/10/2 0:00:00/2012/10/9 0:00:00,Shelter Eurobonsai,Lochristi,"3,836114","51,112279"
EM494,EBM006Oct,noCode,unknown,Culex,Culex pipiens,female,1,Isra,EB,MosquitoMagnet,MMLP,M006,2012/10/2 0:00:00,2012/10/2 0:00:00/2012/10/9 0:00:00,Shelter Eurobonsai,Lochristi,"3,836114","51,112279"
EM495,EBM006Oct,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,EB,MosquitoMagnet,MMLP,M006,2012/10/2 0:00:00,2012/10/2 0:00:00/2012/10/9 0:00:00,Shelter Eurobonsai,Lochristi,"3,836114","51,112279"
EM496,AOM009Oct,noCode,unknown,Culex,Culex pipiens,female,1,Isra,AO,MosquitoMagnet,MMLP,M009,2012/10/2 0:00:00,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,"2,866681","51,203872"
EM497,AOM009Oct,noCode,unknown,Culex,Culex pipiens,female,1,Isra,AO,MosquitoMagnet,MMLP,M009,2012/10/2 0:00:00,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,"2,866681","51,203872"
EM498,AOM009Oct,noCode,unknown,Culex,Culex pipiens,female,1,Isra,AO,MosquitoMagnet,MMLP,M009,2012/10/2 0:00:00,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,"2,866681","51,203872"
EM499,AOM009Oct,noCode,unknown,Culex,Culex pipiens,female,1,Isra,AO,MosquitoMagnet,MMLP,M009,2012/10/2 0:00:00,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,"2,866681","51,203872"
EM500,AOM009Oct,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,AO,MosquitoMagnet,MMLP,M009,2012/10/2 0:00:00,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,"2,866681","51,203872"
EM501,AOM009Oct,noCode,unknown,Culex,Culex pipiens/torrentium?,female,1,Isra,AO,MosquitoMagnet,MMLP,M009,2012/10/2 0:00:00,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,"2,866681","51,203872"
EM502,AOM009Oct,noCode,unknown,Culex,Culex pipiens,female,1,Isra,AO,MosquitoMagnet,MMLP,M009,2012/10/2 0:00:00,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,"2,866681","51,203872"
EM503,AOM009Oct,noCode,unknown,Culex,Culex pipiens,female,1,Isra,AO,MosquitoMagnet,MMLP,M009,2012/10/2 0:00:00,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,"2,866681","51,203872"
EM504,AOM009Oct,noCode,unknown,Culex,Culex pipiens,female,1,Isra,AO,MosquitoMagnet,MMLP,M009,2012/10/2 0:00:00,2012/10/2 0:00:00/2012/10/9 0:00:00,Airport Ostend,Oostende,"2,866681","51,203872"
