occurrenceID,license,institutionCode,datasetName,type,rightsHolder,language,eventID,subsiteCode,lifeStage,scientificName,occurrenceRemarks,genus,sex,individualCount,IdentifiedBy,siteCode,samplingProtocol1,samplingProtocol,TrapCode,eventDate,verbatimEventDate,locality,municipality,decimalLongitude,decimalLatitude
ITG:MOSQ:SAMPL:EM695,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:N1M001Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,N1,MosquitoMagnet,Mosquito Magnet Liberty Plus,M001,2012/10/19,2012/10/19 0:00:00/2012/10/26 0:00:00,Tyres Havelange,Hamois,5.0457397,50.339200617
ITG:MOSQ:SAMPL:EM696,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:N1M001Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,N1,MosquitoMagnet,Mosquito Magnet Liberty Plus,M001,2012/10/19,2012/10/19 0:00:00/2012/10/26 0:00:00,Tyres Havelange,Hamois,5.0457397,50.339200617
ITG:MOSQ:SAMPL:EM697,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:N1M001Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,N1,MosquitoMagnet,Mosquito Magnet Liberty Plus,M001,2012/10/19,2012/10/19 0:00:00/2012/10/26 0:00:00,Tyres Havelange,Hamois,5.0457397,50.339200617
ITG:MOSQ:SAMPL:EM698,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:M1M003W42,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,M1,MosquitoMagnet,LatinSquare,M003,2012/10/17,2012/10/17 0:00:00/2012/10/24 0:00:00,Forest next to industrial area 'Op de Berg',Maasmechelen,5.619013,50.996013
ITG:MOSQ:SAMPL:EM699,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:M1M003W38,noCode,unknown,Aedes koreicus,,Aedes,male,1,Isra Deblauwe,M1,MosquitoMagnet,LatinSquare,M003,2012/9/19,2012/9/19 0:00:00/2012/9/26 0:00:00,Forest next to industrial area 'Op de Berg',Maasmechelen,5.619013,50.996013
ITG:MOSQ:SAMPL:EM700,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:M1M003W38,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,M1,MosquitoMagnet,LatinSquare,M003,2012/9/19,2012/9/19 0:00:00/2012/9/26 0:00:00,Forest next to industrial area 'Op de Berg',Maasmechelen,5.619013,50.996013
ITG:MOSQ:SAMPL:EM701,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:M1M003W38,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,M1,MosquitoMagnet,LatinSquare,M003,2012/9/19,2012/9/19 0:00:00/2012/9/26 0:00:00,Forest next to industrial area 'Op de Berg',Maasmechelen,5.619013,50.996013
ITG:MOSQ:SAMPL:EM702,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:M1M003W38,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,M1,MosquitoMagnet,LatinSquare,M003,2012/9/19,2012/9/19 0:00:00/2012/9/26 0:00:00,Forest next to industrial area 'Op de Berg',Maasmechelen,5.619013,50.996013
ITG:MOSQ:SAMPL:EM703,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:VPM004Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,VP,MosquitoMagnet,Mosquito Magnet Liberty Plus,M004,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,5.259748,50.585328
ITG:MOSQ:SAMPL:EM704,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:VPM004Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,VP,MosquitoMagnet,Mosquito Magnet Liberty Plus,M004,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Tyres Vise Pneu SA,Villers Le Bouillet,5.259748,50.585328
ITG:MOSQ:SAMPL:EM705,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM706,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM707,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM708,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM709,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM710,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM711,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM712,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM713,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM714,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM715,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM716,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM717,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM718,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM719,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM720,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM721,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM722,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM723,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM724,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM725,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM726,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM727,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM728,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM729,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM730,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM731,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM732,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM733,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM734,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM735,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM736,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM737,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM738,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM739,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM740,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM741,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM742,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM743,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM744,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:ALM019Oct,noCode,unknown,Culex pipiens,,Culex,male,1,Isra Deblauwe,AL,MosquitoMagnet,Mosquito Magnet Liberty Plus,M019,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Airport Li̬ge,Grace-Hollogne,5.431387,50.637785
ITG:MOSQ:SAMPL:EM745,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:3RM023Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,3R,MosquitoMagnet,Mosquito Magnet Liberty Plus,M023,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Tyres Rubber recycling company 3R,Dilsen-Stokkem,5.697141,51.014011
ITG:MOSQ:SAMPL:EM746,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:3RM023Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Charlotte,3R,MosquitoMagnet,Mosquito Magnet Liberty Plus,M023,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Tyres Rubber recycling company 3R,Dilsen-Stokkem,5.697141,51.014011
ITG:MOSQ:SAMPL:EM747,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:3RM023Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Charlotte,3R,MosquitoMagnet,Mosquito Magnet Liberty Plus,M023,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Tyres Rubber recycling company 3R,Dilsen-Stokkem,5.697141,51.014011
ITG:MOSQ:SAMPL:EM748,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:3RM023Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,3R,MosquitoMagnet,Mosquito Magnet Liberty Plus,M023,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Tyres Rubber recycling company 3R,Dilsen-Stokkem,5.697141,51.014011
ITG:MOSQ:SAMPL:EM749,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:3RM023Oct,noCode,unknown,Culex pipiens/torrentium?,determination uncertain,Culex,female,1,Isra Deblauwe,3R,MosquitoMagnet,Mosquito Magnet Liberty Plus,M023,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Tyres Rubber recycling company 3R,Dilsen-Stokkem,5.697141,51.014011
ITG:MOSQ:SAMPL:EM750,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:3RM023Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,3R,MosquitoMagnet,Mosquito Magnet Liberty Plus,M023,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Tyres Rubber recycling company 3R,Dilsen-Stokkem,5.697141,51.014011
ITG:MOSQ:SAMPL:EM751,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:3RM023Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,3R,MosquitoMagnet,Mosquito Magnet Liberty Plus,M023,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Tyres Rubber recycling company 3R,Dilsen-Stokkem,5.697141,51.014011
ITG:MOSQ:SAMPL:EM752,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:3RM023Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,3R,MosquitoMagnet,Mosquito Magnet Liberty Plus,M023,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Tyres Rubber recycling company 3R,Dilsen-Stokkem,5.697141,51.014011
ITG:MOSQ:SAMPL:EM753,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:3RM023Oct,noCode,unknown,Culex pipiens,,Culex,female,1,Isra Deblauwe,3R,MosquitoMagnet,Mosquito Magnet Liberty Plus,M023,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Tyres Rubber recycling company 3R,Dilsen-Stokkem,5.697141,51.014011
ITG:MOSQ:SAMPL:EM754,https://creativecommons.org/licenses/by/2.0/,ITG,Exosurv Sampling,event,ITG,en,ITG:MOSQ:SAMPL:EV:3RM023Oct,noCode,unknown,Anopheles plumbeus,,Anopheles,female,1,Isra Deblauwe,3R,MosquitoMagnet,Mosquito Magnet Liberty Plus,M023,2012/10/4,2012/10/4 0:00:00/2012/10/11 0:00:00,Tyres Rubber recycling company 3R,Dilsen-Stokkem,5.697141,51.014011
