gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1137096283	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2032	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	58 Zandstraat	37e82b90-1e21-11de-ab90-f72009d2669b									2007-08-21T02:00Z	21	8	2007	1652991	1652991	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH
1137096282	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2090	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles claviger		SPECIES	Anopheles claviger (Meigen, 1804)	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.326191	3.16872							2007-09-19T02:00Z	19	9	2007	1650857	1650857	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096281	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2067	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	Hinderhausen	37e82b90-1e21-11de-ab90-f72009d2669b	50.263248	6.03167							2007-09-10T02:00Z	10	9	2007	1652991	1652991	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096280	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2070	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.000629	4.51725							2007-06-26T02:00Z	26	6	2007	1652991	1652991	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096279	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2110	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	Rue de Botrange	37e82b90-1e21-11de-ab90-f72009d2669b	50.511021	6.07473							2007-09-02T02:00Z	2	9	2007	1652991	1652991	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096278	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2018	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta annulata		SPECIES	Culiseta annulata (Schrank, 1776)	BE	Rue des Fiefs	37e82b90-1e21-11de-ab90-f72009d2669b	50.596451	5.04925							2007-06-03T02:00Z	3	6	2007	1649565	1649565	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096277	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2083	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes detritus		SPECIES	Ochlerotatus detritus (Haliday, 1833)	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.35952	3.35294							2007-09-20T02:00Z	20	9	2007	4519696	1651278	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096276	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2020	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	2 Sluisstraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.091251	5.12517							2007-09-03T02:00Z	3	9	2007	1652991	1652991	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096275	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2165	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Coquillettidia	Coquillettidia richiardii		SPECIES	Coquillettidia richiardii (Ficalbi, 1889)	BE	18 Koeputten	37e82b90-1e21-11de-ab90-f72009d2669b	51.243172	4.59468							2007-07-24T02:00Z	24	7	2007	1648899	1648899	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096274	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2029	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cinereus		SPECIES	Aedes cinereus Meigen, 1818	BE	86 Botermelkbaan	37e82b90-1e21-11de-ab90-f72009d2669b									2007-07-24T02:00Z	24	7	2007	1651718	1651718	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-03-25T22:02Z		RECORDED_DATE_MISMATCH;TAXON_MATCH_HIGHERRANK
1137096273	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2035	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	58 Zandstraat	37e82b90-1e21-11de-ab90-f72009d2669b									2007-08-21T02:00Z	21	8	2007	1652991	1652991	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH
1137096272	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2114	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cinereus		SPECIES	Aedes cinereus Meigen, 1818	BE	Jagerslaan	37e82b90-1e21-11de-ab90-f72009d2669b	50.964642	5.65604							2007-08-20T02:00Z	20	8	2007	1651718	1651718	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-03-25T22:02Z		RECORDED_DATE_MISMATCH;TAXON_MATCH_HIGHERRANK;COORDINATE_ROUNDED
1137096271	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2107	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles plumbeus		SPECIES	Anopheles plumbeus Stephens, 1828	BE	62 Waldstrasse	37e82b90-1e21-11de-ab90-f72009d2669b	50.656719	6.10994							2007-09-09T02:00Z	9	9	2007	1650313	1650313	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096270	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2079	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles plumbeus		SPECIES	Anopheles plumbeus Stephens, 1828	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.220001	4.42							2007-06-26T02:00Z	26	6	2007	1650313	1650313	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096269	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2068	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex torrentium		SPECIES	Culex torrentium Matrini, 1925	BE	Hinderhausen	37e82b90-1e21-11de-ab90-f72009d2669b	50.263248	6.03167							2007-09-10T02:00Z	10	9	2007	1653558	1653558	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096268	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2078	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.220001	4.42							2007-06-26T02:00Z	26	6	2007	1652991	1652991	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096267	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2030	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles claviger		SPECIES	Anopheles claviger (Meigen, 1804)	BE	86 Botermelkbaan	37e82b90-1e21-11de-ab90-f72009d2669b									2007-07-24T02:00Z	24	7	2007	1650857	1650857	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH
1137096266	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2071	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Coquillettidia	Coquillettidia richiardii		SPECIES	Coquillettidia richiardii (Ficalbi, 1889)	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.000629	4.51725							2007-06-26T02:00Z	26	6	2007	1648899	1648899	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096265	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2036	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	22 Molenberg	37e82b90-1e21-11de-ab90-f72009d2669b	50.786789	5.32169							2007-05-27T02:00Z	27	5	2007	1652991	1652991	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096264	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2080	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.220001	4.42							2007-06-26T02:00Z	26	6	2007	1652991	1652991	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096263	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2039	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes rusticus		SPECIES	Ochlerotatus rusticus (Rossi, 1790) Rossi, 1790	BE	22 Molenberg	37e82b90-1e21-11de-ab90-f72009d2669b	50.786789	5.32169							2007-05-27T02:00Z	27	5	2007	4519735	1651877	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096262	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2073	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes caspius		SPECIES	Ochlerotatus caspius (Pallas, 1771)	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.000629	4.51725							2007-06-26T02:00Z	26	6	2007	4519717	1652063	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096261	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:1871	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles plumbeus		SPECIES	Anopheles plumbeus Stephens, 1828	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.213581	4.19383							2007-07-02T02:00Z	2	7	2007	1650313	1650313	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096260	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2037	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	22 Molenberg	37e82b90-1e21-11de-ab90-f72009d2669b	50.786789	5.32169							2007-05-27T02:00Z	27	5	2007	1652991	1652991	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096259	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2033	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes cinereus		SPECIES	Aedes cinereus Meigen, 1818	BE	58 Zandstraat	37e82b90-1e21-11de-ab90-f72009d2669b									2007-08-21T02:00Z	21	8	2007	1651718	1651718	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-03-26T05:29Z		RECORDED_DATE_MISMATCH;TAXON_MATCH_HIGHERRANK
1137096258	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:1955	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles maculipennis		SPECIES	Anopheles maculipennis Meigen, 1818	BE	Grand Sart	37e82b90-1e21-11de-ab90-f72009d2669b	50.493839	5.21916							2007-07-23T02:00Z	23	7	2007	1650731	1650731	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096257	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2012	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	3 Kegelstraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.068588	4.67661							2007-09-11T02:00Z	11	9	2007	1652991	1652991	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096256	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2072	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.000629	4.51725							2007-06-26T02:00Z	26	6	2007	1652991	1652991	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096255	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2003	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	57 Tongersesteenweg	37e82b90-1e21-11de-ab90-f72009d2669b	50.841381	5.48342							2007-08-06T02:00Z	6	8	2007	1652991	1652991	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096254	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:1905	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	29 Koningsstraat	37e82b90-1e21-11de-ab90-f72009d2669b									2007-08-07T02:00Z	7	8	2007	1652991	1652991	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH
1137096253	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2038	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles plumbeus		SPECIES	Anopheles plumbeus Stephens, 1828	BE	22 Molenberg	37e82b90-1e21-11de-ab90-f72009d2669b	50.786789	5.32169							2007-05-27T02:00Z	27	5	2007	1650313	1650313	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096252	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2031	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta annulata		SPECIES	Culiseta annulata (Schrank, 1776)	BE	86 Botermelkbaan	37e82b90-1e21-11de-ab90-f72009d2669b									2007-07-24T02:00Z	24	7	2007	1649565	1649565	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH
1137096251	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:1907	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta annulata		SPECIES	Culiseta annulata (Schrank, 1776)	BE	29 Koningsstraat	37e82b90-1e21-11de-ab90-f72009d2669b									2007-08-07T02:00Z	7	8	2007	1649565	1649565	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH
1137096250	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:1915	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	11 De Heuvels	37e82b90-1e21-11de-ab90-f72009d2669b	51.288921	4.50475							2007-05-07T02:00Z	7	5	2007	1652991	1652991	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096249	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2069	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta annulata		SPECIES	Culiseta annulata (Schrank, 1776)	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.000629	4.51725							2007-06-26T02:00Z	26	6	2007	1649565	1649565	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096248	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2112	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	Jagerslaan	37e82b90-1e21-11de-ab90-f72009d2669b	50.964642	5.65604							2007-08-20T02:00Z	20	8	2007	1652991	1652991	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096247	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2027	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	86 Botermelkbaan	37e82b90-1e21-11de-ab90-f72009d2669b									2007-07-24T02:00Z	24	7	2007	1652991	1652991	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH
1137096246	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2010	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta annulata		SPECIES	Culiseta annulata (Schrank, 1776)	BE	3 Kegelstraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.068588	4.67661							2007-09-11T02:00Z	11	9	2007	1649565	1649565	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096245	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:1958	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex torrentium		SPECIES	Culex torrentium Matrini, 1925	BE	Grand Sart	37e82b90-1e21-11de-ab90-f72009d2669b	50.493839	5.21916							2007-07-23T02:00Z	23	7	2007	1653558	1653558	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096244	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:1916	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes communis		SPECIES	Ochlerotatus communis (De Geer, 1776) De Geer, 1776	BE	11 De Heuvels	37e82b90-1e21-11de-ab90-f72009d2669b	51.288921	4.50475							2007-05-07T02:00Z	7	5	2007	4519719	1651255	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096243	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2076	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles maculipennis		SPECIES	Anopheles maculipennis Meigen, 1818	BE		37e82b90-1e21-11de-ab90-f72009d2669b	51.220001	4.42							2007-06-26T02:00Z	26	6	2007	1650731	1650731	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096242	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2013	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex torrentium		SPECIES	Culex torrentium Matrini, 1925	BE	3 Kegelstraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.068588	4.67661							2007-09-11T02:00Z	11	9	2007	1653558	1653558	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096241	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2021	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Anopheles	Anopheles plumbeus		SPECIES	Anopheles plumbeus Stephens, 1828	BE	2 Sluisstraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.091251	5.12517							2007-09-03T02:00Z	3	9	2007	1650313	1650313	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096240	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2002	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	57 Tongersesteenweg	37e82b90-1e21-11de-ab90-f72009d2669b	50.841381	5.48342							2007-08-06T02:00Z	6	8	2007	1652991	1652991	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096239	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:1970	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	Rue de la Roer	37e82b90-1e21-11de-ab90-f72009d2669b	50.487282	6.12622							2007-09-02T02:00Z	2	9	2007	1652991	1652991	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096238	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2015	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	3 Kegelstraat	37e82b90-1e21-11de-ab90-f72009d2669b	51.068588	4.67661							2007-09-11T02:00Z	11	9	2007	1652991	1652991	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096237	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:1956	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	Grand Sart	37e82b90-1e21-11de-ab90-f72009d2669b	50.493839	5.21916							2007-07-23T02:00Z	23	7	2007	1652991	1652991	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096236	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:1971	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex torrentium		SPECIES	Culex torrentium Matrini, 1925	BE	Rue de la Roer	37e82b90-1e21-11de-ab90-f72009d2669b	50.487282	6.12622							2007-09-02T02:00Z	2	9	2007	1653558	1653558	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096235	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:2028	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culiseta	Culiseta annulata		SPECIES	Culiseta annulata (Schrank, 1776)	BE	86 Botermelkbaan	37e82b90-1e21-11de-ab90-f72009d2669b									2007-07-24T02:00Z	24	7	2007	1649565	1649565	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH
1137096234	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:1884	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE		37e82b90-1e21-11de-ab90-f72009d2669b	50.586349	3.8835							2007-07-03T02:00Z	3	7	2007	1652991	1652991	HUMAN_OBSERVATION	ITM				Wim	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096233	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:1818	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE	N40	37e82b90-1e21-11de-ab90-f72009d2669b	50.053848	5.16297							2007-08-27T02:00Z	27	8	2007	1652991	1652991	HUMAN_OBSERVATION	KBIN				Stéphane	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096232	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:1787	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Aedes	Aedes punctor		SPECIES	Ochlerotatus punctor (Kirby, 1837) Kirby, 1837	BE	Route Royale	37e82b90-1e21-11de-ab90-f72009d2669b	50.403149	4.78693							2007-07-30T02:00Z	30	7	2007	4519718	1652371	HUMAN_OBSERVATION	KBIN				Stéphane	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
1137096231	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:1869	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE		37e82b90-1e21-11de-ab90-f72009d2669b									2007-07-02T02:00Z	2	7	2007	1652991	1652991	HUMAN_OBSERVATION	ITM				Veerle	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH
1137096230	6679952f-649b-4888-bd97-00daca4b8cc1	MODIRISK:1881	Animalia	Arthropoda	Insecta	Diptera	Culicidae	Culex	Culex pipiens		SPECIES	Culex pipiens Linnaeus, 1758	BE		37e82b90-1e21-11de-ab90-f72009d2669b	50.586349	3.8835							2007-07-03T02:00Z	3	7	2007	1652991	1652991	HUMAN_OBSERVATION	ITM				Wim	CC_BY_4_0					2017-02-28T03:52Z		RECORDED_DATE_MISMATCH;COORDINATE_ROUNDED
